<CHROM>	<START>	<END>	<TSB>
X	0	47764	0
X	47765	60772	2
X	60773	78427	0
X	78428	80398	2
X	80399	95957	0
X	95958	104775	1
X	104776	106969	0
X	106970	109376	1
X	109377	114698	0
X	114699	116812	2
X	116813	117386	0
X	117387	119141	2
X	119142	119661	0
X	119662	120458	2
X	120459	131020	0
X	131021	132687	2
X	132688	135791	0
X	135792	138073	1
X	138074	140432	0
X	140433	140681	1
X	140682	146461	0
X	146462	148810	2
X	148811	162527	0
X	162528	163132	1
X	163133	177394	0
X	177395	177854	2
X	177855	178240	0
X	178241	179374	2
X	179375	179784	0
X	179785	182167	1
X	182168	182689	0
X	182690	191191	2
X	191192	192832	0
X	192833	197899	2
X	197900	209106	0
X	209107	211239	1
X	211240	211439	0
X	211440	211674	2
X	211675	214695	0
X	214696	215573	1
X	215574	226649	0
X	226650	227392	1
X	227393	228078	0
X	228079	229759	1
X	229760	230431	0
X	230432	231361	2
X	231362	236065	0
X	236066	236808	1
X	236809	237494	0
X	237495	239175	1
X	239176	239847	0
X	239848	240777	2
X	240778	256208	0
X	256209	260108	2
X	260109	270406	0
X	270407	274010	1
X	274011	274496	0
X	274497	277895	2
X	277896	279580	0
X	279581	286214	1
X	286215	297232	0
X	297233	299285	2
X	299286	301830	0
X	301831	308296	2
X	308297	308760	0
X	308761	311321	1
X	311322	313272	0
X	313273	314685	2
X	314686	322521	0
X	322522	323212	2
X	323213	326111	0
X	326112	334598	2
X	334599	334799	0
X	334800	347192	1
X	347193	353617	0
X	353618	357937	2
X	357938	358090	0
X	358091	360196	2
X	360197	360777	0
X	360778	362936	2
X	362937	372233	0
X	372234	376898	2
X	376899	377131	0
X	377132	380603	1
X	380604	381336	0
X	381337	382707	1
X	382708	384380	0
X	384381	388795	1
X	388796	389514	0
X	389515	390549	1
X	390550	391358	0
X	391359	394826	1
X	394827	397565	0
X	397566	400685	2
X	400686	404895	0
X	404896	405355	2
X	405356	406457	0
X	406458	421705	1
X	421706	423031	3
X	423032	425677	1
X	425678	427041	0
X	427042	433797	1
X	433798	446354	0
X	446355	450210	1
X	450211	450444	0
X	450445	457646	1
X	457647	460649	0
X	460650	466910	2
X	466911	476559	0
X	476560	478281	2
X	478282	481376	0
X	481377	486502	2
X	486503	489693	0
X	489694	492271	2
X	492272	493209	0
X	493210	497508	2
X	497509	501963	0
X	501964	506941	1
X	506942	510816	0
X	510817	520878	1
X	520879	525927	0
X	525928	530287	1
X	530288	530549	0
X	530550	531007	1
X	531008	531839	0
X	531840	535832	1
X	535833	537301	0
X	537302	538908	1
X	538909	543105	0
X	543106	544254	2
X	544255	549361	0
X	549362	551390	1
X	551391	553338	0
X	553339	555527	1
X	555528	555786	0
X	555787	557189	1
X	557190	558139	0
X	558140	563655	2
X	563656	563717	0
X	563718	572699	1
X	572700	576316	0
X	576317	587481	1
X	587482	593958	0
X	593959	596287	2
X	596288	596312	0
X	596313	599551	1
X	599552	602170	0
X	602171	604870	2
X	604871	604920	3
X	604921	608490	1
X	608491	611118	0
X	611119	621288	1
X	621289	629186	0
X	629187	632866	2
X	632867	633701	0
X	633702	636991	1
X	636992	640831	0
X	640832	641561	1
X	641562	642154	0
X	642155	654901	1
X	654902	656186	0
X	656187	658475	2
X	658476	658509	3
X	658510	661775	1
X	661776	664712	0
X	664713	666298	1
X	666299	669682	0
X	669683	670798	1
X	670799	673025	0
X	673026	676433	2
X	676434	676482	3
X	676483	680417	1
X	680418	681127	0
X	681128	682778	1
X	682779	692976	0
X	692977	703027	2
X	703028	703034	3
X	703035	706815	1
X	706816	707538	3
X	707539	714476	1
X	714477	720328	0
X	720329	725955	1
X	725956	731158	0
X	731159	735670	1
X	735671	751209	0
X	751210	759730	1
X	759731	763767	0
X	763768	766711	2
X	766712	767021	0
X	767022	768067	1
X	768068	768594	0
X	768595	770774	2
X	770775	770831	0
X	770832	771880	2
X	771881	772351	0
X	772352	775369	2
X	775370	777719	0
X	777720	780512	2
X	780513	780526	0
X	780527	785622	1
X	785623	788351	0
X	788352	796140	2
X	796141	802794	0
X	802795	804262	2
X	804263	806991	0
X	806992	810792	1
X	810793	811171	0
X	811172	813161	1
X	813162	813850	0
X	813851	815927	1
X	815928	817925	0
X	817926	825473	1
X	825474	830256	0
X	830257	833758	2
X	833759	834776	0
X	834777	837756	2
X	837757	838142	0
X	838143	841491	1
X	841492	845729	0
X	845730	851514	1
X	851515	859946	0
X	859947	862266	2
X	862267	862457	3
X	862458	863849	1
X	863850	864923	0
X	864924	871087	1
X	871088	872515	0
X	872516	875946	2
X	875947	877237	0
X	877238	879879	2
X	879880	880627	0
X	880628	882949	2
X	882950	883047	3
