<CHROM>	<START>	<END>	<TSB>
V	0	5546	0
V	5547	6586	2
V	6587	6630	3
V	6631	7820	1
V	7821	8573	0
V	8574	8737	1
V	8738	20823	0
V	20824	43695	2
V	43696	45308	0
V	45309	46914	2
V	46915	48920	0
V	48921	49617	2
V	49618	49954	0
V	49955	56044	1
V	56045	59237	0
V	59238	63507	2
V	63508	63724	0
V	63725	64501	1
V	64502	64562	0
V	64563	83829	1
V	83830	103392	0
V	103393	104062	1
V	104063	104824	0
V	104825	118041	2
V	118042	118160	3
V	118161	118186	2
V	118187	122964	1
V	122965	124008	0
V	124009	126756	1
V	126757	126998	0
V	126999	128032	1
V	128033	128235	0
V	128236	131752	2
V	131753	137175	0
V	137176	138890	1
V	138891	140223	3
V	140224	141368	1
V	141369	145192	0
V	145193	146929	2
V	146930	147536	0
V	147537	152102	1
V	152103	156823	0
V	156824	163840	2
V	163841	166030	3
V	166031	166864	2
V	166865	166987	1
V	166988	172208	3
V	172209	176821	2
V	176822	177419	0
V	177420	184964	2
V	184965	186167	0
V	186168	200775	2
V	200776	201598	0
V	201599	204277	2
V	204278	204380	0
V	204381	209756	2
V	209757	210146	0
V	210147	212785	1
V	212786	217152	0
V	217153	219471	2
V	219472	219930	0
V	219931	222774	2
V	222775	228856	0
V	228857	234670	1
V	234671	236748	0
V	236749	238190	1
V	238191	238961	0
V	238962	240360	1
V	240361	241324	0
V	241325	242616	1
V	242617	244467	0
V	244468	245844	1
V	245845	246616	0
V	246617	251754	1
V	251755	252362	0
V	252363	254689	1
V	254690	254910	0
V	254911	257990	1
V	257991	268236	0
V	268237	271417	2
V	271418	271982	0
V	271983	272935	1
V	272936	276987	0
V	276988	281714	1
V	281715	297947	0
V	297948	300003	2
V	300004	300013	0
V	300014	304711	1
V	304712	305455	0
V	305456	311563	1
V	311564	320202	0
V	320203	323645	2
V	323646	323772	0
V	323773	330723	1
V	330724	334644	0
V	334645	336859	1
V	336860	343426	0
V	343427	347621	2
V	347622	349372	0
V	349373	359014	2
V	359015	359764	0
V	359765	363703	2
V	363704	364948	0
V	364949	369086	2
V	369087	370331	0
V	370332	373798	2
V	373799	374406	0
V	374407	380284	1
V	380285	381899	0
V	381900	384686	2
V	384687	385711	0
V	385712	388088	2
V	388089	388695	0
V	388696	391596	2
V	391597	392626	0
V	392627	395115	2
V	395116	396825	0
V	396826	398754	2
V	398755	400190	0
V	400191	401600	2
V	401601	401686	0
V	401687	403126	1
V	403127	404617	0
V	404618	405995	2
V	405996	411780	0
V	411781	414758	1
V	414759	415711	0
V	415712	417706	1
V	417707	419433	0
V	419434	421837	2
V	421838	422496	0
V	422497	424062	2
V	424063	424438	0
V	424439	426558	2
V	426559	429142	0
V	429143	433572	2
V	433573	434196	0
V	434197	436724	2
V	436725	437574	0
V	437575	438399	1
V	438400	438672	3
V	438673	441021	1
V	441022	441818	0
V	441819	443291	1
V	443292	444891	0
V	444892	446672	1
V	446673	447567	0
V	447568	449228	1
V	449229	449913	0
V	449914	450436	2
V	450437	451449	0
V	451450	453744	2
V	453745	454322	0
V	454323	456770	2
V	456771	459732	0
V	459733	461897	2
V	461898	462598	0
V	462599	464961	2
V	464962	465755	0
V	465756	467489	2
V	467490	467565	0
V	467566	468558	1
V	468559	472887	0
V	472888	474629	2
V	474630	474789	0
V	474790	477148	2
V	477149	478160	0
V	478161	480708	2
V	480709	480809	0
V	480810	483353	1
V	483354	484899	0
V	484900	486893	2
V	486894	486988	0
V	486989	489102	2
V	489103	489645	0
V	489646	491428	2
V	491429	491730	0
V	491731	493639	2
V	493640	494497	0
V	494498	497285	2
V	497286	497837	0
V	497838	498941	2
V	498942	499768	0
V	499769	501328	1
V	501329	502140	0
V	502141	503221	1
V	503222	504026	0
V	504027	504614	2
V	504615	505489	0
V	505490	506066	2
V	506067	511192	0
V	511193	512518	1
V	512519	517849	0
V	517850	519599	1
V	519600	519850	0
V	519851	521615	1
V	521616	521700	0
V	521701	524216	1
V	524217	524794	0
V	524795	525138	1
V	525139	527900	0
V	527901	528867	2
V	528868	532288	0
V	532289	534062	2
V	534063	534444	0
V	534445	536224	2
V	536225	536626	0
V	536627	537416	2
V	537417	539458	0
V	539459	541483	2
V	541484	543467	0
V	543468	545357	2
V	545358	545842	0
V	545843	548078	1
V	548079	551277	0
V	551278	553165	1
V	553166	554372	0
V	554373	556153	1
V	556154	560193	0
V	560194	562954	2
V	562955	563132	0
V	563133	564389	2
V	564390	564444	3
V	564445	566082	1
V	566083	566717	0
V	566718	568203	1
V	568204	572029	0
V	572030	574737	1
V	574738	576368	0
V	576369	578426	2
V	578427	579275	0
V	579276	581370	2
V	581371	581914	0
V	581915	583429	2
V	583430	585846	0
V	585847	587248	2
V	587249	588133	0
V	588134	589644	2
V	589645	590480	0
V	590481	592461	2
V	592462	593257	0
V	593258	595675	2
V	595676	600593	0
V	600594	602480	2
V	602481	603663	0
V	603664	604203	1
V	604204	606779	0
V	606780	608942	1
V	608943	609142	0
V	609143	609724	1
V	609725	610443	0
V	610444	612511	2
V	612512	615574	0
V	615575	616726	2
V	616727	619432	0
V	619433	621677	2
V	621678	622168	0
V	622169	622949	1
V	622950	623296	0
V	623297	625020	1
V	625021	625750	0
V	625751	626388	1
V	626389	627093	0
V	627094	627648	1
V	627649	628057	0
V	628058	628621	1
V	628622	634140	0
V	634141	634891	1
V	634892	636585	0
V	636586	637499	2
V	637500	638626	0
V	638627	639926	2
V	639927	640797	0
V	640798	642891	1
V	642892	643760	0
V	643761	646197	1
V	646198	647186	0
V	647187	649739	2
V	649740	651835	0
V	651836	653038	1
V	653039	653301	0
V	653302	654500	1
V	654501	654725	0
V	654726	655921	1
V	655922	656497	0
V	656498	657776	1
V	657777	658474	0
V	658475	660308	1
V	660309	662477	0
V	662478	664441	1
V	664442	664795	0
V	664796	665917	2
V	665918	665921	3
V	665922	667492	1
V	667493	667894	0
V	667895	671440	1
V	671441	672243	0
V	672244	674311	1
V	674312	674909	0
V	674910	676752	1
V	676753	677032	0
V	677033	678918	2
V	678919	679961	0
V	679962	681463	2
V	681464	682329	0
V	682330	683968	2
V	683969	684058	0
V	684059	686287	2
V	686288	687682	0
V	687683	690002	2
V	690003	690873	0
V	690874	692768	1
V	692769	693539	0
V	693540	694723	1
V	694724	695324	0
V	695325	696012	1
V	696013	696521	0
V	696522	699612	1
V	699613	700077	0
V	700078	701667	2
V	701668	702558	0
V	702559	703743	2
V	703744	707216	0
V	707217	708451	2
V	708452	709106	0
V	709107	710564	2
V	710565	710640	0
V	710641	712919	1
V	712920	715831	0
V	715832	719829	1
V	719830	722693	0
V	722694	723825	1
V	723826	724205	0
V	724206	728101	1
V	728102	728310	0
V	728311	734277	2
V	734278	734418	0
V	734419	736269	1
V	736270	736801	0
V	736802	738868	1
V	738869	742118	0
V	742119	743271	2
V	743272	743646	0
V	743647	745473	2
V	745474	748342	0
V	748343	750465	2
V	750466	751324	0
V	751325	752777	1
V	752778	753281	0
V	753282	755122	2
V	755123	756467	0
V	756468	757890	2
V	757891	758574	0
V	758575	761257	1
V	761258	761624	0
V	761625	761976	1
V	761977	762732	0
V	762733	764591	2
V	764592	765030	0
V	765031	772583	2
V	772584	773516	0
V	773517	774852	2
V	774853	774993	0
V	774994	777270	2
V	777271	777569	0
V	777570	778233	2
V	778234	778637	0
V	778638	780221	2
V	780222	780297	0
V	780298	781801	2
V	781802	782730	0
V	782731	784761	2
V	784762	802548	0
V	802549	804739	1
V	804740	810791	0
V	810792	812810	2
V	812811	813192	3
V	813193	814724	2
V	814725	815014	0
V	815015	816871	2
V	816872	817480	0
V	817481	818731	2
V	818732	819484	0
V	819485	820727	1
V	820728	821782	0
V	821783	823020	1
V	823021	826409	0
V	826410	828759	2
V	828760	833666	0
V	833667	835461	2
V	835462	835771	0
V	835772	839097	1
V	839098	839419	0
V	839420	839932	2
V	839933	840234	0
V	840235	843216	1
V	843217	847819	0
V	847820	848856	2
V	848857	849497	0
V	849498	851330	2
V	851331	852482	0
V	852483	853124	2
V	853125	853434	0
V	853435	855080	1
V	855081	858353	0
V	858354	862057	2
V	862058	865072	0
V	865073	866827	1
V	866828	869479	0
V	869480	871127	1
V	871128	876243	0
V	876244	877263	2
V	877264	877528	0
V	877529	878665	1
V	878666	879791	0
V	879792	881572	2
V	881573	882174	0
V	882175	884422	1
V	884423	884879	0
V	884880	889272	1
V	889273	889712	0
V	889713	890521	1
V	890522	891133	0
V	891134	891929	2
V	891930	892690	0
V	892691	893535	1
V	893536	893966	0
V	893967	894773	2
V	894774	894928	0
V	894929	899185	1
V	899186	899308	0
V	899309	903663	1
V	903664	904948	0
V	904949	911212	2
V	911213	911774	0
V	911775	916313	2
V	916314	917815	0
V	917816	925764	2
V	925765	939389	0
V	939390	945242	1
V	945243	946730	0
V	946731	949858	1
V	949859	951452	0
V	951453	964798	1
V	964799	982532	0
V	982533	996205	2
V	996206	998287	0
V	998288	1003751	1
V	1003752	1008801	0
V	1008802	1018338	2
V	1018339	1018348	3
V	1018349	1023142	1
V	1023143	1023780	0
V	1023781	1027071	1
V	1027072	1027902	0
V	1027903	1033383	1
V	1033384	1042690	0
V	1042691	1048578	1
V	1048579	1050124	0
V	1050125	1053012	1
V	1053013	1061593	0
V	1061594	1062586	2
V	1062587	1064589	3
V	1064590	1065680	2
V	1065681	1067670	3
V	1067671	1067906	2
V	1067907	1075198	0
V	1075199	1079595	2
V	1079596	1084314	0
V	1084315	1087270	2
V	1087271	1088281	0
V	1088282	1089889	2
V	1089890	1092655	0
V	1092656	1098949	2
V	1098950	1101186	0
V	1101187	1104044	2
V	1104045	1112931	0
V	1112932	1129358	2
V	1129359	1130086	0
V	1130087	1131940	1
V	1131941	1132596	0
V	1132597	1134034	1
V	1134035	1134483	0
V	1134484	1139170	2
V	1139171	1141768	0
V	1141769	1146496	2
V	1146497	1156269	0
V	1156270	1158172	2
V	1158173	1158249	0
