<CHROM>	<START>	<END>	<TSB>
13	0	5480148	0
13	5480149	5480627	2
13	5480628	6679366	0
13	6679367	6712112	2
13	6712113	6712732	3
13	6712733	7537273	2
13	7537274	9464904	0
13	9464905	9465842	2
13	9465843	9479993	0
13	9479994	9480931	2
13	9480932	14376910	0
13	14376911	15395615	1
13	15395616	21678510	0
13	21678511	22590584	2
13	22590585	24823486	0
13	24823487	24913882	2
13	24913883	25186104	0
13	25186105	25262467	1
13	25262468	25513890	0
13	25513891	25652471	1
13	25652472	25656981	0
13	25656982	25752790	2
13	25752791	25778315	0
13	25778316	25835955	2
13	25835956	25966426	0
13	25966427	26013336	2
13	26013337	26172241	0
13	26172242	26394503	2
13	26394504	26463402	0
13	26463403	26466419	2
13	26466420	26605424	0
13	26605425	26769372	1
13	26769373	26780631	0
13	26780632	26812213	1
13	26812214	26825259	0
13	26825260	26850458	1
13	26850459	26903050	0
13	26903051	26923248	2
13	26923249	26970658	0
13	26970659	26998355	2
13	26998356	27032046	0
13	27032047	27062618	2
13	27062619	27153923	0
13	27153924	27158626	1
13	27158627	27187128	0
13	27187129	27192590	1
13	27192591	27238765	0
13	27238766	27257179	2
13	27257180	27312496	0
13	27312497	27354050	2
13	27354051	27449932	0
13	27449933	27463008	2
13	27463009	27465928	0
13	27465929	27483797	2
13	27483798	27645675	0
13	27645676	27653837	1
13	27653838	27889343	0
13	27889344	27914004	2
13	27914005	29839865	0
13	29839866	29845226	2
13	29845227	30799967	0
13	30799968	30800449	1
13	30800450	31081802	0
13	31081803	31231211	2
13	31231212	31752828	0
13	31752829	31753798	1
13	31753799	32344964	0
13	32344965	32427175	1
13	32427176	34148801	0
13	34148802	34148926	2
13	34148927	34238715	0
13	34238716	34253908	1
13	34253909	34267469	0
13	34267470	34277528	2
13	34277529	34365145	0
13	34365146	34584649	2
13	34584650	34610682	0
13	34610683	34670122	2
13	34670123	34829137	0
13	34829138	35048442	1
13	35048443	35436530	0
13	35436531	35442220	1
13	35442221	35494719	0
13	35494720	35511018	1
13	35511019	35554962	0
13	35554963	35556014	2
13	35556015	35580096	0
13	35580097	35668966	1
13	35668967	35678238	0
13	35678239	35858388	1
13	35858389	35929817	0
13	35929818	35933241	1
13	35933242	35953086	0
13	35953087	36022195	1
13	36022196	36039281	0
13	36039282	36090528	2
13	36090529	36094518	0
13	36094519	36101409	1
13	36101410	36117117	0
13	36117118	36156180	1
13	36156181	36174906	3
13	36174907	36221223	2
13	36221224	36257110	0
13	36257111	36290529	1
13	36290530	36378354	0
13	36378355	36380300	2
13	36380301	36532756	0
13	36532757	36537091	2
13	36537092	37266310	0
13	37266311	37287456	1
13	37287457	37400474	0
13	37400475	37468838	2
13	37468839	37479756	0
13	37479757	37492678	1
13	37492679	37522559	0
13	37522560	37536064	1
13	37536065	37697313	0
13	37697314	37697567	1
13	37697568	39434215	0
13	39434216	39643359	1
13	39643360	40300037	0
13	40300038	40301118	2
13	40301119	41695181	0
13	41695182	41738656	1
