<CHROM>	<START>	<END>	<TSB>
1	0	744614	0
1	744615	755643	1
1	755644	804860	0
1	804861	813515	1
1	813516	1101963	0
1	1101964	1116924	1
1	1116925	1180930	0
1	1180931	1220914	2
1	1220915	1390126	0
1	1390127	1392327	1
1	1392328	1454866	0
1	1454867	1474844	1
1	1474845	1545132	0
1	1545133	1546167	2
1	1546168	1617383	0
1	1617384	1619632	2
1	1619633	1669084	0
1	1669085	1669359	1
1	1669360	1702694	0
1	1702695	1731208	2
1	1731209	1736274	0
1	1736275	1767616	1
1	1767617	1771708	0
1	1771709	1782089	2
1	1782090	1784076	0
1	1784077	1817308	2
1	1817309	1825870	0
1	1825871	1867785	2
1	1867786	1870386	0
1	1870387	1885979	1
1	1885980	1888875	0
1	1888876	1889234	1
1	1889235	1897336	0
1	1897337	1929761	2
1	1929762	1938417	0
1	1938418	1972916	2
1	1972917	1999594	0
1	1999595	2073894	1
1	2073895	2333776	0
1	2333777	2627745	1
1	2627746	2782862	0
1	2782863	2846198	1
1	2846199	3713748	0
1	3713749	3763390	1
1	3763391	3848617	0
1	3848618	3849078	1
1	3849079	3858907	0
1	3858908	4011509	1
1	4011510	4445025	0
1	4445026	4560787	1
1	4560788	4637489	0
1	4637490	4653208	1
1	4653209	4753142	0
1	4753143	5165857	1
1	5165858	5240178	0
1	5240179	5313052	2
1	5313053	5366377	0
1	5366378	5388067	2
1	5388068	5448956	0
1	5448957	5571510	2
1	5571511	6451808	0
1	6451809	6970038	1
1	6970039	7039160	0
1	7039161	7064868	1
1	7064869	7101713	0
1	7101714	7102424	2
1	7102425	7252347	0
1	7252348	7259033	2
1	7259034	7294025	0
1	7294026	7305656	1
1	7305657	7313198	3
1	7313199	7322453	1
1	7322454	7323038	0
1	7323039	7335934	1
1	7335935	7355152	0
1	7355153	7480823	1
1	7480824	7658888	0
1	7658889	7673681	2
1	7673682	7685336	0
1	7685337	7726399	1
1	7726400	7726527	0
1	7726528	7742482	2
1	7742483	7800939	0
1	7800940	7801436	1
1	7801437	7816836	0
1	7816837	8038663	1
1	8038664	8310575	0
1	8310576	8333883	2
1	8333884	8593073	0
1	8593074	8751196	1
1	8751197	8830409	0
1	8830410	8878242	1
1	8878243	8883959	0
1	8883960	8885965	1
1	8885966	8933829	0
1	8933830	8944985	2
1	8944986	11758228	0
1	11758229	11759166	2
1	11759167	11873204	0
1	11873205	11873464	2
1	11873465	11963834	0
1	11963835	11968937	2
1	11968938	12006658	0
1	12006659	12128843	2
1	12128844	12823361	0
1	12823362	12825784	2
1	12825785	12915732	0
1	12915733	12952551	2
1	12952552	12952904	3
1	12952905	12961668	2
1	12961669	13036907	0
1	13036908	13050642	1
1	13050643	13165570	0
1	13165571	13175874	1
1	13175875	13212322	0
1	13212323	13298345	2
1	13298346	13302254	0
1	13302255	13341950	1
1	13341951	13384154	0
1	13384155	13395368	1
1	13395369	13595293	0
1	13595294	13705394	2
1	13705395	13714438	0
1	13714439	13719827	1
1	13719828	13838705	0
1	13838706	13915592	1
1	13915593	14115146	0
1	14115147	14117019	1
1	14117020	14224391	0
1	14224392	14236844	2
1	14236845	14402911	0
1	14402912	14412805	1
1	14412806	14797764	0
1	14797765	14799833	2
1	14799834	15062430	0
1	15062431	15080905	2
1	15080906	15093597	0
1	15093598	15106952	2
1	15106953	15180326	0
1	15180327	15222783	2
1	15222784	15298524	0
1	15298525	15301996	1
1	15301997	15311768	0
1	15311769	15374848	1
1	15374849	15412601	0
1	15412602	15613744	2
1	15613745	15620651	0
1	15620652	15748201	2
1	15748202	15782475	0
1	15782476	15860622	2
1	15860623	15893531	0
1	15893532	16203907	1
1	16203908	16478125	0
1	16478126	16601767	2
1	16601768	16659440	0
1	16659441	16687815	1
1	16687816	16819168	0
1	16819169	16896217	2
1	16896218	16910067	0
1	16910068	16930479	2
1	16930480	16987380	0
1	16987381	16989480	1
1	16989481	17171629	0
1	17171630	17378045	1
1	17378046	17446415	0
1	17446416	17602279	1
1	17602280	17625195	3
1	17625196	18058053	1
1	18058054	18353810	0
1	18353811	18354532	2
1	18354533	18491382	0
1	18491383	18511022	2
1	18511023	18511693	3
1	18511694	19143267	2
1	19143268	19227119	0
1	19227120	19376299	1
1	19376300	19521206	0
1	19521207	19522169	1
1	19522170	20022791	0
1	20022792	20097097	2
1	20097098	20125964	0
1	20125965	20155958	1
1	20155959	20331974	0
1	20331975	20412379	2
1	20412380	20417006	0
1	20417007	20417635	1
1	20417636	20856185	0
1	20856186	20877714	2
1	20877715	20893993	0
1	20893994	20962524	1
1	20962525	21141968	0
1	21141969	21263848	2
1	21263849	21525419	0
1	21525420	21537861	2
1	21537862	21539763	0
1	21539764	21586908	1
1	21586909	21613146	0
1	21613147	21684478	2
1	21684479	21748259	0
1	21748260	21813369	2
1	21813370	21851658	0
1	21851659	21854771	1
1	21854772	22124493	0
1	22124494	22206503	1
1	22206504	22241659	0
1	22241660	22281786	1
1	22281787	22319351	0
1	22319352	22320367	2
1	22320368	22332088	0
1	22332089	22350346	2
1	22350347	22364549	0
1	22364550	22365673	2
1	22365674	22402876	0
1	22402877	22404000	1
1	22404001	22451223	0
1	22451224	22452299	1
1	22452300	22465090	0
1	22465091	22466166	1
1	22466167	22479444	0
1	22479445	22480520	1
1	22480521	22487053	0
1	22487054	22488129	1
1	22488130	22507092	0
1	22507093	22508168	1
1	22508169	22518558	0
1	22518559	22519634	1
1	22519635	22536197	0
1	22536198	22537234	2
1	22537235	22547660	0
1	22547661	22548673	1
1	22548674	22558785	0
1	22558786	22559828	1
1	22559829	22569273	0
1	22569274	22570301	1
1	22570302	22578023	0
1	22578024	22581992	1
1	22581993	22595475	0
1	22595476	22596473	1
1	22596474	22614781	0
1	22614782	22625202	1
1	22625203	22649079	0
1	22649080	22661375	1
1	22661376	22705914	0
1	22705915	22748420	1
1	22748421	22758210	0
1	22758211	22760368	2
1	22760369	23409406	0
1	23409407	23543424	2
1	23543425	23556239	3
1	23556240	23610162	2
1	23610163	23906715	0
1	23906716	23909564	2
1	23909565	23977686	0
1	23977687	24002504	2
1	24002505	24003623	0
1	24003624	24056371	1
1	24056372	24185433	0
1	24185434	24302296	1
1	24302297	24571238	0
1	24571239	24604398	1
1	24604399	24854905	0
1	24854906	24858314	1
1	24858315	24889956	0
1	24889957	24891459	1
1	24891460	24900856	0
1	24900857	24905167	2
1	24905168	24922302	0
1	24922303	24924916	1
