<CHROM>	<START>	<END>	<TSB>
16	0	68351	0
16	68352	70784	1
16	70785	716681	0
16	716682	755988	1
16	755989	757401	0
16	757402	762073	2
16	762074	884859	0
16	884860	930525	1
16	930526	1749189	0
16	1749190	1954612	2
16	1954613	1979189	0
16	1979190	1985906	2
16	1985907	1996538	0
16	1996539	2048290	1
16	2048291	2112272	0
16	2112273	2227307	1
16	2227308	2278699	0
16	2278700	2327060	2
16	2327061	2338331	0
16	2338332	2354907	2
16	2354908	2357026	0
16	2357027	2367251	1
16	2367252	2379478	0
16	2379479	2534129	2
16	2534130	2537246	0
16	2537247	2556733	2
16	2556734	2563518	0
16	2563519	2602101	1
16	2602102	2634601	0
16	2634602	2636706	2
16	2636707	2670616	0
16	2670617	2731806	2
16	2731807	2743821	0
16	2743822	3026758	2
16	3026759	3051447	0
16	3051448	3105529	2
16	3105530	3110237	0
16	3110238	3139175	1
16	3139176	3293597	0
16	3293598	3679220	2
16	3679221	3754966	0
16	3754967	3765915	1
16	3765916	3786684	0
16	3786685	3790986	1
16	3790987	3795990	0
16	3795991	3796045	1
16	3796046	3817400	0
16	3817401	3821268	2
16	3821269	3851268	0
16	3851269	3866006	2
16	3866007	3867206	0
16	3867207	3912146	1
16	3912147	4469466	0
16	4469467	4489858	2
16	4489859	4871648	0
16	4871649	4997459	1
16	4997460	5003064	3
16	5003065	5082237	1
16	5082238	5087842	3
16	5087843	5795823	1
16	5795824	6035924	0
16	6035925	6044237	2
16	6044238	6048002	0
16	6048003	6062548	2
16	6062549	6064286	0
16	6064287	6077976	1
16	6077977	6078120	0
16	6078121	6109380	2
16	6109381	6112148	0
16	6112149	6405115	1
16	6405116	6434466	0
16	6434467	6478394	2
16	6478395	6542214	0
16	6542215	6587617	2
16	6587618	6609666	0
16	6609667	6634593	2
16	6634594	6655118	0
16	6655119	6675744	1
16	6675745	6712387	0
16	6712388	6746694	2
16	6746695	6779279	0
16	6779280	6895297	2
16	6895298	6903210	0
16	6903211	6958781	2
16	6958782	6962720	0
16	6962721	6964987	2
16	6964988	6970340	0
16	6970341	6985577	2
16	6985578	6992060	0
16	6992061	7007285	1
16	7007286	7012352	0
16	7012353	7026538	1
16	7026539	7035066	0
16	7035067	7075552	2
16	7075553	7080452	0
16	7080453	7082191	1
16	7082192	7082448	0
16	7082449	7097399	2
16	7097400	7097505	0
16	7097506	7103602	1
16	7103603	7103996	0
16	7103997	7200360	2
16	7200361	7212486	0
16	7212487	7220538	2
16	7220539	7222065	0
16	7222066	7250922	1
16	7250923	7254972	0
16	7254973	7290559	1
16	7290560	7292094	0
16	7292095	7295463	2
16	7295464	7303576	0
16	7303577	7315388	2
16	7315389	7323518	0
16	7323519	7336333	1
16	7336334	7336683	0
16	7336684	7345509	2
16	7345510	7345976	0
16	7345977	7408263	1
16	7408264	7411747	0
16	7411748	7412148	1
16	7412149	7435632	0
16	7435633	7471805	2
16	7471806	7473368	0
16	7473369	7538199	1
16	7538200	7573748	0
16	7573749	7588215	1
16	7588216	7588839	3
16	7588840	7602964	2
16	7602965	7627601	0
16	7627602	7681574	1
16	7681575	7714463	0
16	7714464	7758187	1
16	7758188	7758994	0
16	7758995	7791241	2
16	7791242	7818665	0
16	7818666	7928516	1
16	7928517	8128687	0
16	8128688	8177839	2
16	8177840	8202046	0
16	8202047	8207221	1
16	8207222	8207462	3
16	8207463	8236290	2
16	8236291	8280273	0
16	8280274	8300850	2
16	8300851	8302948	0
16	8302949	8323291	2
16	8323292	8324034	0
16	8324035	8350065	1
16	8350066	8350324	0
16	8350325	8457994	2
16	8457995	8497567	0
16	8497568	8523555	2
16	8523556	8553766	0
16	8553767	8564377	1
16	8564378	8577838	0
16	8577839	8686129	1
16	8686130	8734033	0
16	8734034	8804608	2
16	8804609	8823870	0
16	8823871	8853428	2
16	8853429	8881136	0
16	8881137	8885795	1
16	8885796	9023385	0
16	9023386	9054662	2
16	9054663	9074031	0
16	9074032	9076863	2
16	9076864	9092300	0
16	9092301	9172886	2
16	9172887	9194422	0
16	9194423	9235886	1
16	9235887	9258536	3
