<CHROM>	<START>	<END>	<TSB>
7	0	3212157	0
7	3212158	3218929	1
7	3218930	3267456	0
7	3267457	3298241	1
7	3298242	3337603	0
7	3337604	3348956	2
7	3348957	3352036	0
7	3352037	3379613	2
7	3379614	3381469	0
7	3381470	3416735	2
7	3416736	3439197	0
7	3439198	3464162	2
7	3464163	3472709	0
7	3472710	3484181	2
7	3484182	3535014	0
7	3535015	3551138	1
7	3551139	3612810	0
7	3612811	3619154	1
7	3619155	3620370	0
7	3620371	3623321	2
7	3623322	3623324	3
7	3623325	3632926	1
7	3632927	3632982	0
7	3632983	3645483	2
7	3645484	3648306	0
7	3648307	3663095	2
7	3663096	3664106	3
7	3664107	3680550	1
7	3680551	3680786	0
7	3680787	3695860	1
7	3695861	3696520	3
7	3696521	3704021	2
7	3704022	3706990	0
7	3706991	3709894	2
7	3709895	3714406	0
7	3714407	3723379	1
7	3723380	3819778	0
7	3819779	3828684	1
7	3828685	3839809	0
7	3839810	3848048	1
7	3848049	3887239	0
7	3887240	3901117	1
7	3901118	3911277	0
7	3911278	3918500	1
7	3918501	4006399	0
7	4006400	4066201	1
7	4066202	4122527	0
7	4122528	4139705	2
7	4139706	4140036	0
7	4140037	4150912	2
7	4150913	4151174	3
7	4151175	4153371	1
7	4153372	4154257	0
7	4154258	4167857	1
7	4167858	4240751	0
7	4240752	4246460	2
7	4246461	4340721	0
7	4340722	4348161	2
7	4348162	4366962	0
7	4366963	4400741	1
7	4400742	4428664	0
7	4428665	4448646	1
7	4448647	4463699	0
7	4463700	4483484	2
7	4483485	4484517	0
7	4484518	4504677	1
7	4504678	4507567	0
7	4507568	4519379	1
7	4519380	4521302	0
7	4521303	4535450	1
7	4535451	4542762	0
7	4542763	4550538	1
7	4550539	4551609	0
7	4551610	4607038	1
7	4607039	4631037	0
7	4631038	4634419	1
7	4634420	4634492	0
7	4634493	4662016	1
7	4662017	4663518	0
7	4663519	4688065	1
7	4688066	4693601	0
7	4693602	4709829	2
7	4709830	4718978	3
7	4718979	4718994	2
7	4718995	4728246	1
7	4728247	4743112	0
7	4743113	4750511	2
7	4750512	4754789	0
7	4754790	4756091	1
7	4756092	4756226	0
7	4756227	4774299	1
7	4774300	4775370	0
7	4775371	4785856	1
7	4785857	4785934	0
7	4785935	4787338	2
7	4787339	4787554	0
7	4787555	4792653	1
7	4792654	4795871	0
7	4795872	4798063	2
7	4798064	4811011	0
7	4811012	4815587	1
7	4815588	4828549	0
7	4828550	4847693	1
7	4847694	4847956	0
7	4847957	4873255	1
7	4873256	4880150	0
7	4880151	4899970	2
7	4899971	4901447	0
7	4901448	4909513	1
7	4909514	4918214	0
7	4918215	4924999	2
7	4925000	4925025	0
7	4925026	4928003	2
7	4928004	4928782	0
7	4928783	4943509	2
7	4943510	4947823	3
7	4947824	4967403	1
7	4967404	4968257	0
7	4968258	4974165	1
7	4974166	4995849	0
7	4995850	4999098	1
7	4999099	5010056	0
7	5010057	5017412	1
7	5017413	5017675	3
7	5017676	5017694	1
7	5017695	5037436	2
7	5037437	5039765	3
7	5039766	5063782	2
7	5063783	5065140	0
7	5065141	5082935	2
7	5082936	5083232	0
7	5083233	5101175	2
7	5101176	5112784	0
7	5112785	5119947	1
7	5119948	5127935	0
7	5127936	5128947	1
7	5128948	5132288	0
7	5132289	5152667	1
7	5152668	5197913	0
7	5197914	5199744	1
7	5199745	5221490	0
7	5221491	5224733	2
7	5224734	5301544	0
7	5301545	5353534	1
7	5353535	5354032	3
