<CHROM>	<START>	<END>	<TSB>
X	0	3076873	0
X	3076874	3078815	2
X	3078816	3148910	0
X	3148911	3150850	1
X	3150851	3396754	0
X	3396755	3398713	1
X	3398714	3605256	0
X	3605257	3607215	2
X	3607216	3655957	0
X	3655958	3657908	1
X	3657909	3860077	0
X	3860078	3862025	1
X	3862026	3942697	0
X	3942698	3944639	2
X	3944640	4101599	0
X	4101600	4103558	2
X	4103559	4192626	0
X	4192627	4194585	1
X	4194586	4273976	0
X	4273977	4275935	2
X	4275936	4703836	0
X	4703837	4705326	2
X	4705327	4855475	0
X	4855476	4857417	2
X	4857418	5378950	0
X	5378951	5381317	1
X	5381318	5581119	0
X	5581120	5583078	2
X	5583079	5959505	0
X	5959506	5967162	2
X	5967163	5993271	0
X	5993272	5995471	1
X	5995472	6080748	0
X	6080749	6085067	1
X	6085068	6226159	0
X	6226160	6232773	1
X	6232774	6311906	0
X	6311907	6549500	2
X	6549501	6690408	0
X	6690409	6814600	2
X	6814601	6845889	0
X	6845890	6907856	1
X	6907857	6933756	0
X	6933757	6944846	2
X	6944847	7020047	0
X	7020048	7185595	1
X	7185596	7237513	0
X	7237514	7242067	1
X	7242068	7423533	0
X	7423534	7439881	1
X	7439882	7440520	3
X	7440521	7460046	2
X	7460047	7461471	3
X	7461472	7461482	2
X	7461483	7471754	1
X	7471755	7473336	0
X	7473337	7501433	2
X	7501434	7504708	0
X	7504709	7519493	2
X	7519494	7523497	0
X	7523498	7534178	2
X	7534179	7534195	3
X	7534196	7534423	2
X	7534424	7537627	1
X	7537628	7540863	0
X	7540864	7547326	1
X	7547327	7563368	0
X	7563369	7576499	2
X	7576500	7588210	0
X	7588211	7597301	2
X	7597302	7597951	0
X	7597952	7607578	1
X	7607579	7628895	0
X	7628896	7641439	2
X	7641440	7656002	0
X	7656003	7686804	2
X	7686805	7688526	0
X	7688527	7704517	2
X	7704518	7708068	0
X	7708069	7742863	2
X	7742864	7744539	0
X	7744540	7749669	2
X	7749670	7750265	0
X	7750266	7760729	2
X	7760730	7760756	0
X	7760757	7765506	1
X	7765507	7765594	0
X	7765595	7773930	2
X	7773931	7774072	3
X	7774073	7774588	2
X	7774589	7775779	0
X	7775780	7776164	2
X	7776165	7786059	0
X	7786060	7790513	2
X	7790514	7790647	3
X	7790648	7794844	1
X	7794845	7796357	0
X	7796358	7814126	1
X	7814127	7825497	0
X	7825498	7844308	1
X	7844309	7870437	0
