<CHROM>	<START>	<END>	<TSB>
X	0	96055	0
X	96056	96608	1
X	96609	137612	0
X	137613	142213	1
X	142214	484502	0
X	484503	488123	2
X	488124	645175	0
X	645176	647886	1
X	647887	698880	0
X	698881	715905	2
X	715906	899437	0
X	899438	918815	2
X	918816	922047	3
X	922048	1000952	2
X	1000953	1036151	0
X	1036152	1126100	1
X	1126101	1126160	0
X	1126161	1138661	2
X	1138662	1139754	0
X	1139755	1155711	2
X	1155712	1161977	0
X	1161978	1167571	2
X	1167572	1172206	0
X	1172207	1196727	2
X	1196728	1197224	3
X	1197225	1212970	2
X	1212971	1217662	3
X	1217663	1227390	2
X	1227391	1227394	3
X	1227395	1239071	1
X	1239072	1239929	0
X	1239930	1292353	1
X	1292354	1336292	0
X	1336293	1336627	1
X	1336628	1340820	0
X	1340821	1340958	1
X	1340959	1386153	0
X	1386154	1386848	2
X	1386849	1399388	0
X	1399389	1401288	1
X	1401289	1473348	0
X	1473349	1489518	1
X	1489519	1492812	0
X	1492813	1504146	1
X	1504147	1508664	0
X	1508665	1530634	1
X	1530635	1540396	0
X	1540397	1572573	1
X	1572574	1572783	0
X	1572784	1575060	2
X	1575061	1576571	0
X	1576572	1576748	2
X	1576749	1619030	0
X	1619031	1634448	1
X	1634449	1640298	0
X	1640299	1641809	1
X	1641810	1669928	0
X	1669929	1845136	1
X	1845137	1873304	0
X	1873305	1916686	1
X	1916687	2214439	0
X	2214440	2388010	2
X	2388011	2393872	0
X	2393873	2432838	1
X	2432839	2488881	0
X	2488882	2489189	2
X	2489190	2688634	0
X	2688635	2688777	2
X	2688778	3181350	0
X	3181351	3181453	1
X	3181454	3428902	0
X	3428903	3429004	2
X	3429005	3429463	0
X	3429464	3429571	2
X	3429572	3450555	0
X	3450556	3450842	1
X	3450843	3605240	0
X	3605241	3605472	1
X	3605473	4032893	0
X	4032894	4033894	2
X	4033895	4205488	0
X	4205489	4271572	2
X	4271573	4337748	0
X	4337749	4477060	1
X	4477061	4488019	0
X	4488020	4488875	1
X	4488876	4541490	0
X	4541491	4541634	2
X	4541635	4730255	0
X	4730256	4730357	1
X	4730358	4755171	0
X	4755172	4762465	2
X	4762466	4828214	0
X	4828215	4828816	1
X	4828817	5083615	0
X	5083616	5100282	2
X	5100283	5360615	0
X	5360616	5418458	2
X	5418459	5422129	3
X	5422130	5560968	2
X	5560969	5694364	0
X	5694365	5821422	2
X	5821423	5823347	0
X	5823348	5890941	2
X	5890942	5907264	0
X	5907265	6011001	2
X	6011002	6030793	0
X	6030794	6099591	1
X	6099592	6381317	0
X	6381318	6383092	2
X	6383093	7712071	0
X	7712072	7712973	2
X	7712974	7871596	0
X	7871597	7872296	2
X	7872297	8899831	0
X	8899832	9080252	2
X	9080253	9081238	3
X	9081239	9104563	2
X	9104564	9113730	3
X	9113731	9238692	2
X	9238693	9280862	0
X	9280863	9301898	1
X	9301899	9479530	0
X	9479531	9493166	1
X	9493167	9529747	0
X	9529748	9532019	2
X	9532020	9537020	3
X	9537021	9538413	2
X	9538414	9539786	0
X	9539787	9539896	2
X	9539897	9588823	0
X	9588824	9696709	1
X	9696710	9705279	0
X	9705280	9727064	1
X	9727065	9795792	0
X	9795793	9839179	1
X	9839180	9840753	3
X	9840754	10036326	1
X	10036327	10036803	0
X	10036804	10126238	2
X	10126239	10129655	0
X	10129656	10146291	2
X	10146292	10147143	3
X	10147144	10150898	2
X	10150899	10183066	0
X	10183067	10210916	1
X	10210917	10442875	0
X	10442876	10443892	1
X	10443893	10687730	0
X	10687731	10729611	2
X	10729612	10788539	0
X	10788540	10789497	1
X	10789498	10796748	0
X	10796749	10796854	2
X	10796855	10928221	0
X	10928222	10928324	1
X	10928325	12060881	0
X	12060882	12065772	1
X	12065773	12208781	0
X	12208782	12306129	1
X	12306130	12306189	0
X	12306190	12307266	2
X	12307267	12311275	0
X	12311276	12311414	2
X	12311415	12369693	0
X	12369694	12371605	2
X	12371606	12386525	0
X	12386526	12447576	2
X	12447577	12453832	0
X	12453833	12566643	1
X	12566644	12566916	3
X	12566917	12747880	2
X	12747881	12788696	0
X	12788697	12993054	1
X	12993055	12993226	3
X	12993227	13030173	1
X	13030174	13327890	0
X	13327891	13337137	2
X	13337138	13359428	0
X	13359429	13392584	1
X	13392585	13430299	0
X	13430300	13430472	1
X	13430473	13436416	0
X	13436417	13472828	1
X	13472829	13480309	0
X	13480310	13499322	1
X	13499323	13502708	3
X	13502709	13609676	1
X	13609677	13685095	0
X	13685096	13685655	2
X	13685656	13753474	0
X	13753475	13754034	1
X	13754035	13776112	0
X	13776113	13777407	1
X	13777408	13802415	0
X	13802416	13803249	1
X	13803250	13841392	0
X	13841393	13842226	2
X	13842227	13883184	0
X	13883185	13884145	2
X	13884146	13915421	0
X	13915422	13918088	1
X	13918089	13931468	0
X	13931469	13939718	1
X	13939719	14210894	0
X	14210895	14211013	2
X	14211014	14213727	0
X	14213728	14222496	1
X	14222497	14244048	0
X	14244049	14252028	2
X	14252029	14254682	0
X	14254683	14266296	2
X	14266297	14285869	0
X	14285870	14298479	2
X	14298480	14299446	0
X	14299447	14305824	2
X	14305825	14314412	0
X	14314413	14338273	2
X	14338274	14348908	0
