<CHROM>	<START>	<END>	<TSB>
11	0	150953	0
11	150954	171393	1
11	171394	179189	3
11	179190	217195	1
11	217196	230694	0
11	230695	311284	2
11	311285	352216	0
11	352217	353531	1
11	353532	445021	0
11	445022	445184	1
11	445185	1138208	0
11	1138209	1138383	1
11	1138384	1140983	0
11	1140984	1473898	1
11	1473899	1551738	0
11	1551739	1551800	1
11	1551801	1551882	0
11	1551883	1551943	1
11	1551944	2126587	0
11	2126588	2160336	1
11	2160337	2160439	3
11	2160440	2253407	1
11	2253408	2481187	0
11	2481188	2488658	1
11	2488659	2503506	0
11	2503507	2565482	1
11	2565483	2565635	3
11	2565636	2573029	2
11	2573030	2642749	0
11	2642750	2644148	1
11	2644149	2803887	0
11	2803888	2804019	2
11	2804020	2889334	0
11	2889335	2889464	1
11	2889465	3317056	0
11	3317057	3334799	2
11	3334800	3337492	0
11	3337493	3385179	1
11	3385180	3453462	0
11	3453463	3454393	1
11	3454394	3479409	0
11	3479410	3480541	1
11	3480542	3643067	0
11	3643068	3689138	2
11	3689139	3692629	0
11	3692630	3693839	1
11	3693840	4071828	0
11	4071829	4071932	1
11	4071933	4144719	0
11	4144720	4148337	1
11	4148338	4555157	0
11	4555158	5525398	1
11	5525399	5628425	0
11	5628426	5628426	2
11	5628427	5630515	3
11	5630516	5630531	2
11	5630532	6473945	0
11	6473946	6474695	2
11	6474696	6519176	0
11	6519177	6519305	1
11	6519306	6818656	0
11	6818657	6818799	1
11	6818800	8366466	0
11	8366467	8367228	2
11	8367229	8514759	0
11	8514760	8514861	2
11	8514862	8668214	0
11	8668215	8668290	1
11	8668291	8734818	0
11	8734819	9000208	2
11	9000209	9097797	0
11	9097798	9097921	1
11	9097922	9359758	0
11	9359759	9360177	2
11	9360178	9769580	0
11	9769581	9769599	1
11	9769600	9770204	3
11	9770205	9771122	1
11	9771123	9803797	0
11	9803798	9803903	2
11	9803904	10580906	0
11	10580907	11620201	2
11	11620202	11756003	0
11	11756004	11756132	1
11	11756133	11839294	0
11	11839295	11839425	2
11	11839426	12009775	0
11	12009776	12010698	2
11	12010699	12072685	0
11	12072686	12072846	1
11	12072847	12193769	0
11	12193770	12199419	1
11	12199420	12528949	0
11	12528950	13041534	1
11	13041535	13225742	0
11	13225743	13225869	2
11	13225870	13725304	0
11	13725305	13727226	2
11	13727227	14189321	0
11	14189322	14195585	1
11	14195586	14195690	3
11	14195691	14228983	1
11	14228984	14234888	0
11	14234889	14244088	2
11	14244089	14370126	0
11	14370127	14370232	2
11	14370233	14373273	0
11	14373274	14389893	1
11	14389894	14390047	0
11	14390048	14395505	2
11	14395506	14483891	0
11	14483892	14534898	1
11	14534899	14615774	0
11	14615775	14625807	2
11	14625808	14660599	3
11	14660600	14811893	1
11	14811894	14812396	3
11	14812397	14824948	2
11	14824949	14895551	0
11	14895552	14981759	1
11	14981760	15603879	0
11	15603880	15711346	2
11	15711347	15764220	0
11	15764221	15837933	1
11	15837934	15908788	0
11	15908789	15912820	1
11	15912821	15912922	3
11	15912923	15920322	2
11	15920323	16010486	0
11	16010487	16010755	1
11	16010756	16063871	0
11	16063872	16069184	1
11	16069185	16190565	0
11	16190566	16200441	1
11	16200442	16200521	3
11	16200522	16201156	1
11	16201157	16201263	3
11	16201264	16203901	1
11	16203902	16245609	0
11	16245610	16245714	1
