<CHROM>	<START>	<END>	<TSB>
12	0	59817	0
12	59818	79691	2
12	79692	79831	3
12	79832	100565	2
12	100566	102571	0
12	102572	197782	1
12	197783	202488	0
12	202489	239736	2
12	239737	242481	0
12	242482	242586	2
12	242587	244783	0
12	244784	244874	1
12	244875	255311	0
12	255312	345594	2
12	345595	439531	0
12	439532	439824	1
12	439825	440802	0
12	440803	443089	2
12	443090	490397	0
12	490398	530078	2
12	530079	566308	0
12	566309	959419	1
12	959420	1000992	0
12	1000993	1011776	2
12	1011777	1044403	0
12	1044404	1044520	1
12	1044521	1046786	0
12	1046787	1046903	1
12	1046904	1049163	0
12	1049164	1049280	1
12	1049281	1051556	0
12	1051557	1051673	1
12	1051674	1053945	0
12	1053946	1054062	1
12	1054063	1056468	0
12	1056469	1056585	1
12	1056586	1058970	0
12	1058971	1059087	1
12	1059088	1061418	0
12	1061419	1061535	1
12	1061536	1063886	0
12	1063887	1064003	1
12	1064004	1066336	0
12	1066337	1066453	1
12	1066454	1068779	0
12	1068780	1068896	1
12	1068897	1071217	0
12	1071218	1071334	1
12	1071335	1073687	0
12	1073688	1073804	1
12	1073805	1077240	0
12	1077241	1077357	1
12	1077358	1079671	0
12	1079672	1079788	1
12	1079789	1082082	0
12	1082083	1082199	1
12	1082200	1084538	0
12	1084539	1084655	1
12	1084656	1087131	0
12	1087132	1087248	1
12	1087249	1092524	0
12	1092525	1092641	1
12	1092642	1097040	0
12	1097041	1097157	1
12	1097158	1098435	0
12	1098436	1098779	1
12	1098780	1099493	0
12	1099494	1099610	1
12	1099611	1100885	0
12	1100886	1101229	1
12	1101230	1101942	0
12	1101943	1102059	1
12	1102060	1104399	0
12	1104400	1104516	1
12	1104517	1105790	0
12	1105791	1106134	1
12	1106135	1106850	0
12	1106851	1106967	1
12	1106968	1109313	0
12	1109314	1109430	1
12	1109431	1113451	0
12	1113452	1113568	1
12	1113569	1115908	0
12	1115909	1116025	1
12	1116026	1118362	0
12	1118363	1118479	1
12	1118480	1120827	0
12	1120828	1120944	1
12	1120945	1123296	0
12	1123297	1123413	1
12	1123414	1125689	0
12	1125690	1125806	1
12	1125807	1128085	0
12	1128086	1128202	1
12	1128203	1131054	0
12	1131055	1131171	1
12	1131172	1133455	0
12	1133456	1133572	1
12	1133573	1135910	0
12	1135911	1136032	1
12	1136033	1138860	0
12	1138861	1138977	1
12	1138978	1141319	0
12	1141320	1141436	1
12	1141437	1143766	0
12	1143767	1143883	1
12	1143884	1146209	0
12	1146210	1146326	1
12	1146327	1148670	0
12	1148671	1148787	1
12	1148788	1151126	0
12	1151127	1151243	1
