<CHROM>	<START>	<END>	<TSB>
16	0	89602	0
16	89603	94277	2
16	94278	210738	0
16	210739	226051	1
16	226052	856825	0
16	856826	857398	2
16	857399	1027323	0
16	1027324	1232595	2
16	1232596	1257104	0
16	1257105	1263911	2
16	1263912	1274546	0
16	1274547	1326694	1
16	1326695	1339782	0
16	1339783	1340054	2
16	1340055	1393356	0
16	1393357	1394499	1
16	1394500	1410754	0
16	1410755	1457795	2
16	1457796	1459454	0
16	1459455	1474397	1
16	1474398	1503931	0
16	1503932	1507893	1
16	1507894	1528438	0
16	1528439	1537080	2
16	1537081	1558764	0
16	1558765	1568563	2
16	1568564	1627603	0
16	1627604	1636977	2
16	1636978	1649886	0
16	1649887	1666816	2
16	1666817	1667206	0
16	1667207	1751916	1
16	1751917	1752047	3
16	1752048	1785147	1
16	1785148	1837057	0
16	1837058	1885418	2
16	1885419	1886616	0
16	1886617	1894989	2
16	1894990	1896544	0
16	1896545	1913259	2
16	1913260	1915384	0
16	1915385	1925885	1
16	1925886	1937815	0
16	1937816	2065371	2
16	2065372	2065760	3
16	2065761	2092662	2
16	2092663	2095642	0
16	2095643	2115133	2
16	2115134	2121253	0
16	2121254	2166690	1
16	2166691	2191850	0
16	2191851	2193955	2
16	2193956	2228285	0
16	2228286	2292554	2
16	2292555	2300136	0
16	2300137	2581943	2
16	2581944	2603934	0
16	2603935	2662129	2
16	2662130	2667290	3
16	2667291	2694021	1
16	2694022	2848618	0
16	2848619	3670774	2
16	3670775	3697030	0
16	3697031	3718232	2
16	3718233	4098443	0
16	4098444	4208242	1
16	4208243	4216867	3
16	4216868	4912349	1
16	4912350	4926976	0
16	4926977	4927112	2
16	4927113	5152064	0
16	5152065	5159186	2
16	5159187	5164127	0
16	5164128	5178575	2
16	5178576	5180430	0
16	5180431	5194123	1
16	5194124	5194267	0
16	5194268	5225535	2
16	5225536	5228304	0
16	5228305	5549837	1
16	5549838	5593183	3
16	5593184	5656771	1
16	5656772	5668213	3
16	5668214	5702138	2
16	5702139	5723760	0
16	5723761	5748696	2
16	5748697	5769213	0
16	5769214	5799350	1
16	5799351	5827086	0
16	5827087	5857171	2
16	5857172	5857310	3
16	5857311	5861118	2
16	5861119	5890780	0
16	5890781	6006603	2
16	6006604	6013367	0
16	6013368	6071814	2
16	6071815	6072831	0
16	6072832	6075159	2
16	6075160	6080537	0
16	6080538	6095706	2
16	6095707	6101928	0
16	6101929	6116922	1
16	6116923	6122246	0
16	6122247	6136361	1
16	6136362	6144957	0
16	6144958	6188930	2
16	6188931	6190260	0
16	6190261	6191998	1
16	6191999	6192298	0
16	6192299	6207227	2
16	6207228	6207400	0
16	6207401	6213298	1
16	6213299	6213390	3
16	6213391	6286298	2
16	6286299	6311778	3
16	6311779	6320640	1
16	6320641	6322234	0
16	6322235	6330442	2
16	6330443	6330535	3
16	6330536	6360921	1
16	6360922	6364372	0
16	6364373	6367951	1
16	6367952	6368277	3
16	6368278	6400666	1
16	6400667	6400794	0
16	6400795	6401872	1
16	6401873	6402169	0
16	6402170	6405632	2
16	6405633	6413587	0
16	6413588	6425219	2
16	6425220	6433535	0
16	6433536	6446707	1
16	6446708	6446909	3
16	6446910	6455533	2
16	6455534	6456000	0
16	6456001	6518348	1
16	6518349	6521832	0
16	6521833	6522233	1
16	6522234	6526285	0
16	6526286	6526446	1
16	6526447	6542065	0
16	6542066	6542202	1
16	6542203	6545729	0
16	6545730	6581903	2
16	6581904	6583463	0
16	6583464	6698320	1
16	6698321	6698973	3
16	6698974	6713069	2
16	6713070	6731856	0
16	6731857	6787105	1
16	6787106	6824904	0
16	6824905	6862405	1
16	6862406	6863013	3
16	6863014	6863025	1
16	6863026	6914334	2
16	6914335	6940943	3
16	6940944	7050247	1
16	7050248	7164273	0
16	7164274	7164416	2
16	7164417	7227269	0
16	7227270	7267012	2
16	7267013	7282703	0
16	7282704	7291263	2
16	7291264	7293468	0
16	7293469	7322538	2
16	7322539	7366534	0
16	7366535	7409639	2
16	7409640	7409686	0
16	7409687	7436377	1
16	7436378	7436474	0
16	7436475	7544271	2
16	7544272	7578365	0
16	7578366	7604384	2
16	7604385	7634205	0
