<CHROM>	<START>	<END>	<TSB>
X	0	3241668	0
X	3241669	3243627	1
X	3243628	3410666	0
X	3410667	3412625	2
X	3412626	3461359	0
X	3461360	3463318	1
X	3463319	3665476	0
X	3665477	3667435	1
X	3667436	3748107	0
X	3748108	3750049	2
X	3750050	3907009	0
X	3907010	3908968	2
X	3908969	3993612	0
X	3993613	3995571	1
X	3995572	4074962	0
X	4074963	4076921	2
X	4076922	4446525	0
X	4446526	4448015	2
X	4448016	4598164	0
X	4598165	4600123	2
X	4600124	5044020	0
X	5044021	5046381	1
X	5046382	5246183	0
X	5246184	5248142	2
X	5248143	5624569	0
X	5624570	5632226	2
X	5632227	5658335	0
X	5658336	5660535	1
X	5660536	5745812	0
X	5745813	5750131	1
X	5750132	5891223	0
X	5891224	5897837	1
X	5897838	5976970	0
X	5976971	6214564	2
X	6214565	6356430	0
X	6356431	6525487	2
X	6525488	6556776	0
X	6556777	6618743	1
X	6618744	6644643	0
X	6644644	6655733	2
X	6655734	6730934	0
X	6730935	6896482	1
X	6896483	6948400	0
X	6948401	6952954	1
X	6952955	7134420	0
X	7134421	7156800	1
X	7156801	7172367	3
X	7172368	7182641	1
X	7182642	7184207	0
X	7184208	7212320	2
X	7212321	7215595	0
X	7215596	7230380	2
X	7230381	7234384	0
X	7234385	7245065	2
X	7245066	7245082	3
X	7245083	7245084	2
X	7245085	7245310	3
X	7245311	7248514	1
X	7248515	7250288	0
X	7250289	7258375	1
X	7258376	7274255	0
X	7274256	7287386	2
X	7287387	7299097	0
X	7299098	7305325	2
X	7305326	7305563	0
X	7305564	7308188	2
X	7308189	7308838	0
X	7308839	7328029	1
X	7328030	7339684	0
X	7339685	7352326	2
X	7352327	7366889	0
X	7366890	7397691	2
X	7397692	7399413	0
X	7399414	7415404	2
X	7415405	7418488	0
X	7418489	7453750	2
X	7453751	7455386	0
X	7455387	7460556	2
X	7460557	7461165	0
X	7461166	7471616	2
X	7471617	7471643	0
X	7471644	7476393	1
X	7476394	7476481	0
X	7476482	7484817	2
X	7484818	7484959	3
