<CHROM>	<START>	<END>	<TSB>
XII	0	841	0
XII	842	1323	2
XII	1324	5603	0
XII	5604	5773	2
XII	5774	6118	0
XII	6119	6484	1
XII	6485	6966	3
XII	6967	9834	1
XII	9835	11724	0
XII	11725	12074	2
XII	12075	13081	0
XII	13082	13443	1
XII	13444	14646	0
XII	14647	16070	1
XII	16071	16637	0
XII	16638	17611	1
XII	17612	17954	0
XII	17955	19705	2
XII	19706	21136	0
XII	21137	21837	1
XII	21838	22472	0
XII	22473	22978	1
XII	22979	23567	0
XII	23568	25294	2
XII	25295	25754	0
XII	25755	26992	1
XII	26993	27407	0
XII	27408	28303	1
XII	28304	30107	0
XII	30108	31702	2
XII	31703	32671	0
XII	32672	35202	1
XII	35203	35501	0
XII	35502	36359	1
XII	36360	37331	0
XII	37332	39469	1
XII	39470	39802	0
XII	39803	40412	1
XII	40413	40664	0
XII	40665	41203	2
XII	41204	41278	0
XII	41279	46263	1
XII	46264	46670	0
XII	46671	46712	2
XII	46713	47053	3
XII	47054	47461	1
XII	47462	47857	0
XII	47858	48214	1
XII	48215	48627	3
XII	48628	48660	2
XII	48661	49936	0
XII	49937	51945	2
XII	51946	52085	0
XII	52086	52588	1
XII	52589	53129	0
XII	53130	53929	1
XII	53930	54209	0
XII	54210	63643	1
XII	63644	64060	0
XII	64061	65205	1
XII	65206	65773	0
XII	65774	66516	1
XII	66517	66560	0
XII	66561	66743	2
XII	66744	66940	3
XII	66941	68254	1
XII	68255	68578	0
XII	68579	70476	2
XII	70477	70631	0
XII	70632	73144	1
XII	73145	73407	0
XII	73408	74099	2
XII	74100	74268	0
XII	74269	76745	1
XII	76746	77150	0
XII	77151	80203	1
XII	80204	80354	0
XII	80355	80695	1
XII	80696	81459	0
XII	81460	83708	2
XII	83709	84802	0
XII	84803	86562	2
XII	86563	87401	0
XII	87402	88153	2
XII	88154	88621	0
XII	88622	91347	2
XII	91348	92546	0
XII	92547	92648	2
XII	92649	94745	0
XII	94746	95119	2
XII	95120	95564	0
XII	95565	97483	1
XII	97484	97995	0
XII	97996	98834	1
XII	98835	99042	0
XII	99043	100199	1
XII	100200	100945	0
XII	100946	105345	2
XII	105346	105554	0
XII	105555	106906	1
XII	106907	106998	3
XII	106999	107897	1
XII	107898	108674	0
XII	108675	108970	1
XII	108971	109900	0
XII	109901	111573	1
XII	111574	112232	0
XII	112233	112543	2
XII	112544	112845	0
XII	112846	115991	2
XII	115992	116430	0
XII	116431	121109	2
XII	121110	121320	0
XII	121321	121646	2
XII	121647	122073	0
XII	122074	124712	1
XII	124713	125532	0
XII	125533	127253	2
XII	127254	127521	0
XII	127522	128990	2
XII	128991	129328	0
XII	129329	130611	1
XII	130612	131203	0
XII	131204	131412	1
XII	131413	131727	0
XII	131728	133985	2
XII	133986	134300	0
XII	134301	136297	1
XII	136298	136343	0
XII	136344	136519	2
XII	136520	136584	0
XII	136585	137864	2
XII	137865	137938	0
XII	137939	140544	1
XII	140545	141071	0
XII	141072	142921	2
XII	142922	143199	0
XII	143200	146039	2
XII	146040	146289	0
XII	146290	147599	2
XII	147600	147888	0
XII	147889	150161	2
XII	150162	151387	0
XII	151388	153975	1
XII	153976	154341	0
XII	154342	156332	1
XII	156333	156853	0
XII	156854	157728	1
XII	157729	157932	0
XII	157933	159503	1
XII	159504	160047	0
XII	160048	161432	2
XII	161433	161753	0
XII	161754	163891	1
XII	163892	164390	0
XII	164391	165400	2
XII	165401	165575	0
XII	165576	166081	1
XII	166082	166535	0
XII	166536	167134	2
XII	167135	167318	0
XII	167319	167800	1
XII	167801	167942	0
XII	167943	168023	1
XII	168024	169101	0
XII	169102	169676	2
XII	169677	169980	0
XII	169981	170279	1
XII	170280	171337	0
XII	171338	171762	2
XII	171763	172266	0
XII	172267	174980	1
XII	174981	175225	0
XII	175226	176742	2
XII	176743	176800	0
XII	176801	177414	1
XII	177415	177606	0
XII	177607	178619	2
XII	178620	178705	0
XII	178706	179604	1
XII	179605	180286	0
XII	180287	181479	2
XII	181480	181787	0
XII	181788	183403	1
XII	183404	183621	0
XII	183622	184160	2
XII	184161	184172	0
XII	184173	184924	1
XII	184925	185496	0
XII	185497	187127	1
XII	187128	187661	0
XII	187662	193279	1
XII	193280	194450	0
XII	194451	195172	2
XII	195173	195448	0
XII	195449	196470	1
XII	196471	196827	0
XII	196828	198083	1
XII	198084	198782	0
XII	198783	199387	2
XII	199388	199538	0
XII	199539	201313	1
XII	201314	201974	0
XII	201975	202588	1
XII	202589	203288	0
XII	203289	204079	2
XII	204080	204223	0
XII	204224	204783	2
XII	204784	204989	0
XII	204990	208498	2
XII	208499	208759	0
XII	208760	210267	2
XII	210268	210510	0
XII	210511	211931	1
XII	211932	212367	0
XII	212368	214454	1
XII	214455	214881	0
XII	214882	214953	1
XII	214954	215438	0
XII	215439	218905	1
XII	218906	221519	0
XII	221520	222130	1
XII	222131	222683	0
XII	222684	223057	1
XII	223058	224919	0
XII	224920	225170	1
XII	225171	225424	0
XII	225425	228594	1
XII	228595	228906	0
XII	228907	229375	1
XII	229376	229580	3
XII	229581	229695	2
XII	229696	229964	0
XII	229965	230449	1
XII	230450	231700	0
XII	231701	232011	1
XII	232012	232388	0
XII	232389	234079	1
XII	234080	235035	0
XII	235036	237701	1
XII	237702	237999	0
XII	238000	238811	1
XII	238812	239345	0
XII	239346	241405	1
XII	241406	242230	0
XII	242231	243347	2
XII	243348	243884	0
XII	243885	245170	1
XII	245171	245585	0
XII	245586	246070	1
XII	246071	246322	0
XII	246323	246975	1
XII	246976	247199	0
XII	247200	247951	2
XII	247952	248098	0
XII	248099	248424	1
XII	248425	248715	0
XII	248716	250976	1
XII	250977	251270	0
XII	251271	253078	1
XII	253079	253859	0
XII	253860	254956	2
XII	254957	255304	0
XII	255305	257853	2
XII	257854	257990	0
XII	257991	259399	1
XII	259400	259736	0
XII	259737	260545	1
XII	260546	260977	0
XII	260978	262764	2
XII	262765	263192	0
XII	263193	263575	2
XII	263576	263946	3
XII	263947	263952	1
XII	263953	264155	0
XII	264156	265252	2
XII	265253	265454	0
XII	265455	266275	2
XII	266276	266371	0
XII	266372	266916	1
XII	266917	267167	0
XII	267168	267721	2
XII	267722	267811	0
XII	267812	270708	1
XII	270709	271006	0
XII	271007	271461	2
XII	271462	271628	0
XII	271629	273913	1
XII	273914	274139	0
XII	274140	275209	1
XII	275210	275376	0
XII	275377	278624	1
XII	278625	278860	0
XII	278861	280941	2
XII	280942	281017	0
XII	281018	281619	1
XII	281620	281954	0
XII	281955	282454	1
XII	282455	282925	0
XII	282926	283183	2
XII	283184	283590	3
XII	283591	283605	1
XII	283606	283870	0
XII	283871	285621	2
XII	285622	285734	0
XII	285735	286557	1
XII	286558	286818	0
XII	286819	287672	2
XII	287673	287914	0
XII	287915	289248	2
XII	289249	290210	0
XII	290211	291934	2
XII	291935	292392	0
XII	292393	293570	1
XII	293571	294089	0
XII	294090	296092	1
XII	296093	296587	0
XII	296588	300249	1
XII	300250	300671	0
XII	300672	301987	1
XII	301988	302241	0
XII	302242	306497	2
XII	306498	306853	0
XII	306854	315729	1
XII	315730	316105	0
XII	316106	317949	2
XII	317950	318235	0
XII	318236	320013	1
XII	320014	320699	0
XII	320700	322078	2
XII	322079	322295	0
XII	322296	323176	2
XII	323177	323542	0
XII	323543	326223	2
XII	326224	326511	0
XII	326512	327413	1
XII	327414	327728	0
XII	327729	329236	1
XII	329237	329675	0
XII	329676	332113	1
XII	332114	332588	0
XII	332589	336031	2
XII	336032	336229	0
XII	336230	337263	1
XII	337264	337525	0
XII	337526	339471	1
XII	339472	339742	0
XII	339743	340926	1
XII	340927	341323	0
XII	341324	341586	2
XII	341587	341808	0
XII	341809	342564	2
XII	342565	342851	3
XII	342852	342959	1
XII	342960	342968	0
XII	342969	343765	1
XII	343766	343987	0
XII	343988	345939	1
XII	345940	346583	0
XII	346584	346978	2
XII	346979	347045	0
XII	347046	348178	1
XII	348179	348425	0
XII	348426	348508	1
XII	348509	349004	0
XII	349005	363736	1
XII	363737	364114	0
XII	364115	365328	2
XII	365329	366233	0
XII	366234	366344	2
XII	366345	366665	0
XII	366666	368122	1
XII	368123	368779	0
XII	368780	369309	2
XII	369310	369695	0
XII	369696	370096	1
XII	370097	370389	0
XII	370390	370721	2
XII	370722	370789	0
XII	370790	371208	2
XII	371209	371618	0
XII	371619	372925	2
XII	372926	374353	0
XII	374354	374425	2
XII	374426	374942	0
XII	374943	377236	1
XII	377237	377983	0
XII	377984	380562	2
XII	380563	380820	0
XII	380821	382250	2
XII	382251	382469	0
XII	382470	384532	1
XII	384533	384723	0
XII	384724	385406	1
XII	385407	385532	0
XII	385533	386173	2
XII	386174	386509	0
XII	386510	388218	1
XII	388219	388670	0
XII	388671	388742	2
XII	388743	388771	3
XII	388772	390268	1
XII	390269	390952	0
XII	390953	391405	1
XII	391406	391598	0
XII	391599	391942	2
XII	391943	393482	0
XII	393483	393892	2
XII	393893	394763	0
XII	394764	395518	1
XII	395519	395756	0
XII	395757	398317	1
XII	398318	398528	0
XII	398529	399431	2
XII	399432	399655	0
XII	399656	402486	2
XII	402487	402792	0
XII	402793	404060	1
XII	404061	404508	0
XII	404509	406820	1
XII	406821	407281	0
XII	407282	408153	1
XII	408154	408443	0
XII	408444	410191	2
XII	410192	410721	0
XII	410722	412412	2
XII	412413	413279	0
XII	413280	415525	2
XII	415526	415799	0
XII	415800	416656	1
XII	416657	417004	0
XII	417005	418107	2
XII	418108	418435	0
XII	418436	421392	2
XII	421393	421540	0
XII	421541	423471	1
XII	423472	423472	0
XII	423473	424772	2
XII	424773	425184	0
XII	425185	426614	2
XII	426615	427130	0
XII	427131	427201	2
XII	427202	427327	0
XII	427328	429384	2
XII	429385	429675	0
XII	429676	432014	1
XII	432015	432166	0
XII	432167	432771	2
XII	432772	432821	0
XII	432822	433723	1
XII	433724	433868	0
XII	433869	434056	2
XII	434057	434156	0
XII	434157	434461	1
XII	434462	434639	0
XII	434640	437395	2
XII	437396	437629	0
XII	437630	439821	1
XII	439822	440368	0
XII	440369	440454	1
XII	440455	440465	0
XII	440466	441286	2
XII	441287	441713	0
XII	441714	442735	1
XII	442736	442956	0
XII	442957	444686	1
XII	444687	445522	0
XII	445523	447573	1
XII	447574	447980	0
XII	447981	448312	1
XII	448313	448648	0
XII	448649	448719	1
XII	448720	451573	0
XII	451574	451783	1
XII	451784	451784	0
XII	451785	452436	1
XII	452437	452621	3
XII	452622	454390	1
XII	454391	454554	3
XII	454555	454694	1
XII	454695	455068	3
XII	455069	455431	1
XII	455432	455634	3
XII	455635	455881	1
XII	455882	456021	3
XII	456022	457730	1
XII	457731	457731	0
XII	457732	458430	1
XII	458431	459674	0
XII	459675	459794	2
XII	459795	460710	0
XII	460711	460920	1
XII	460921	460921	0
XII	460922	466867	1
XII	466868	466868	0
XII	466869	467567	1
XII	467568	468811	0
XII	468812	468825	2
XII	468826	468929	3
XII	468930	468956	1
XII	468957	469315	0
XII	469316	470403	1
XII	470404	472111	0
XII	472112	472455	2
XII	472456	472463	0
XII	472464	472477	2
XII	472478	472581	3
XII	472582	472608	1
XII	472609	472967	0
XII	472968	474055	1
XII	474056	475762	0
XII	475763	475974	2
XII	475975	476331	0
XII	476332	481599	1
XII	481600	481871	0
XII	481872	482035	2
XII	482036	482043	0
XII	482044	482057	2
XII	482058	482161	3
XII	482162	482188	1
XII	482189	482547	0
XII	482548	483635	1
XII	483636	485343	0
XII	485344	485687	2
XII	485688	485695	0
XII	485696	485709	2
XII	485710	485813	3
XII	485814	485840	1
XII	485841	486199	0
XII	486200	487287	1
XII	487288	488995	0
XII	488996	489339	2
XII	489340	489347	0
XII	489348	489467	2
XII	489468	489571	0
XII	489572	489927	2
XII	489928	490404	0
XII	490405	490592	2
XII	490593	491864	0
XII	491865	492810	1
XII	492811	492923	3
XII	492924	493252	1
XII	493253	493881	0
XII	493882	494387	2
XII	494388	494492	0
XII	494493	495256	1
XII	495257	495427	0
XII	495428	498042	1
XII	498043	498945	0
XII	498946	499403	2
XII	499404	499576	0
XII	499577	500268	1
XII	500269	500333	0
XII	500334	500577	2
XII	500578	500686	3
XII	500687	500731	1
XII	500732	501047	3
XII	501048	501120	2
XII	501121	501258	0
XII	501259	502160	1
XII	502161	502419	0
XII	502420	504245	2
XII	504246	504589	0
XII	504590	505827	2
XII	505828	506132	0
XII	506133	507583	2
XII	507584	507795	0
XII	507796	510230	1
XII	510231	511052	0
XII	511053	512938	2
XII	512939	513160	0
XII	513161	513819	1
XII	513820	514106	0
XII	514107	514711	1
XII	514712	515260	0
XII	515261	516408	2
XII	516409	516676	0
XII	516677	517668	1
XII	517669	517938	0
XII	517939	520349	2
XII	520350	520541	0
XII	520542	522010	1
XII	522011	522104	0
XII	522105	522451	2
XII	522452	522661	0
XII	522662	523286	2
XII	523287	523630	0
XII	523631	524388	2
XII	524389	524863	0
XII	524864	527943	2
XII	527944	528298	0
XII	528299	530385	2
XII	530386	530795	0
XII	530796	534391	1
XII	534392	535212	0
XII	535213	536687	2
XII	536688	537270	0
XII	537271	538430	2
XII	538431	538790	0
XII	538791	539587	1
XII	539588	540007	0
XII	540008	540534	1
XII	540535	540807	0
XII	540808	541571	1
XII	541572	541935	0
XII	541936	543302	1
XII	543303	543966	0
XII	543967	545696	2
XII	545697	546095	0
XII	546096	547284	2
XII	547285	547609	3
XII	547610	547643	1
XII	547644	547851	0
XII	547852	548767	1
XII	548768	549010	0
XII	549011	549354	2
XII	549355	549509	0
XII	549510	550634	1
XII	550635	550648	0
XII	550649	551958	1
XII	551959	552268	0
XII	552269	552603	2
XII	552604	552722	0
