<CHROM>	<START>	<END>	<TSB>
14	0	467361	0
14	467362	476021	1
14	476022	502564	0
14	502565	510236	2
14	510237	599406	0
14	599407	599786	2
14	599787	603814	0
14	603815	604194	1
14	604195	604503	0
14	604504	604895	2
14	604896	635235	0
14	635236	639365	2
14	639366	640439	0
14	640440	649376	2
14	649377	664521	0
14	664522	779383	1
14	779384	800295	0
14	800296	801276	1
14	801277	819899	0
14	819900	825738	1
14	825739	826769	3
14	826770	827246	1
14	827247	827607	0
14	827608	830067	2
14	830068	832015	0
14	832016	834203	2
14	834204	835525	0
14	835526	836384	1
14	836385	862352	0
14	862353	895410	1
14	895411	953394	0
14	953395	959326	2
14	959327	997709	0
14	997710	1007423	1
14	1007424	1058280	0
14	1058281	1098479	1
14	1098480	1105283	0
14	1105284	1109846	2
14	1109847	1184206	0
14	1184207	1185132	2
14	1185133	1233707	0
14	1233708	1234633	2
14	1234634	1297275	0
14	1297276	1298177	2
14	1298178	1341096	0
14	1341097	1342034	1
14	1342035	1384516	0
14	1384517	1384764	2
14	1384765	1387373	0
14	1387374	1388308	1
14	1388309	1416078	0
14	1416079	1417424	1
14	1417425	1419371	0
14	1419372	1420309	1
14	1420310	1571490	0
14	1571491	1573070	1
14	1573071	1578798	0
14	1578799	1598643	1
14	1598644	1625845	0
14	1625846	1626810	2
14	1626811	1694867	0
14	1694868	1697621	1
14	1697622	1993713	0
14	1993714	1994636	2
14	1994637	2051225	0
14	2051226	2052163	2
14	2052164	2072697	0
14	2072698	2073635	2
14	2073636	2127464	0
14	2127465	2128390	2
14	2128391	2180586	0
14	2180587	2181527	1
14	2181528	2222429	0
14	2222430	2223740	2
14	2223741	2351632	0
14	2351633	2352567	1
14	2352568	2384804	0
14	2384805	2386044	2
14	2386045	2422669	0
14	2422670	2423604	2
14	2423605	2466118	0
14	2466119	2467080	2
14	2467081	2527047	0
14	2527048	2528703	2
14	2528704	2595006	0
14	2595007	2595956	2
14	2595957	2650693	0
14	2650694	2651646	2
14	2651647	2663500	0
14	2663501	2664474	2
14	2664475	2695315	0
14	2695316	2696268	2
14	2696269	2712132	0
14	2712133	2713097	1
14	2713098	2763583	0
14	2763584	2764545	1
14	2764546	2783889	0
14	2783890	2784821	1
14	2784822	2848250	0
14	2848251	2849346	2
14	2849347	2991936	0
14	2991937	3006604	2
14	3006605	3120932	0
14	3120933	3149929	2
14	3149930	3193811	0
14	3193812	3301497	1
14	3301498	3330685	0
14	3330686	4077521	1
14	4077522	4230034	0
14	4230035	4507267	2
14	4507268	4747556	0
14	4747557	5102993	2
14	5102994	5575421	0
14	5575422	5625358	2
14	5625359	5636380	0
14	5636381	5799831	1
14	5799832	6289161	0
14	6289162	6290105	2
14	6290106	6340990	0
14	6340991	6415797	2
14	6415798	6428266	3
14	6428267	6436932	2
14	6436933	6442983	3
14	6442984	6449133	1
14	6449134	6502676	0
14	6502677	6502965	1
14	6502966	6523194	3
14	6523195	6552740	2
14	6552741	6562813	0
14	6562814	6569267	1
14	6569268	6578483	0
14	6578484	6602922	1
14	6602923	6621577	0
14	6621578	6665756	1
14	6665757	6687136	0
14	6687137	6695459	1
14	6695460	6697469	0
14	6697470	6728766	2
14	6728767	6755238	0
14	6755239	6781473	1
14	6781474	6831064	0
14	6831065	6852477	2
14	6852478	6912614	0
14	6912615	7017834	2
14	7017835	7082106	0
14	7082107	7219441	1
14	7219442	7294351	0
14	7294352	7341565	1
14	7341566	7347089	0
14	7347090	7510131	1
14	7510132	7516957	0
14	7516958	7517376	2
14	7517377	7518724	0
14	7518725	7526940	1
14	7526941	7557777	0
14	7557778	7577617	1
14	7577618	7639657	0
14	7639658	7710939	2
14	7710940	7711364	3
14	7711365	7724778	2
14	7724779	7724811	3
14	7724812	7735140	1
14	7735141	7752197	0
14	7752198	7777633	2
14	7777634	7782106	0
14	7782107	7783416	2
14	7783417	7784218	0
14	7784219	7786282	1
14	7786283	7787095	0
14	7787096	7789452	1
14	7789453	7793453	0
14	7793454	7819514	1
14	7819515	7825669	0
14	7825670	7850269	1
14	7850270	7865519	0
14	7865520	7868467	2
14	7868468	7868889	0
14	7868890	7899748	1
14	7899749	7907073	0
14	7907074	7920459	1
14	7920460	7936902	0
14	7936903	7958859	1
14	7958860	7996891	0
14	7996892	8013285	2
14	8013286	8029234	0
14	8029235	8038093	2
14	8038094	8042804	0
14	8042805	8074375	2
14	8074376	8114470	0
14	8114471	8131158	1
14	8131159	8260917	0
14	8260918	8324786	1
14	8324787	8326738	3
14	8326739	8685950	1
14	8685951	8714947	0
14	8714948	8719369	2
14	8719370	8724863	0
14	8724864	8735329	1
14	8735330	8738780	0
14	8738781	8742020	2
14	8742021	8866898	0
14	8866899	8884788	2
14	8884789	8993461	0
14	8993462	9719897	2
14	9719898	10151129	0
14	10151130	10151997	1
14	10151998	10880792	0
14	10880793	10881277	1
14	10881278	10986869	0
14	10986870	11070649	2
14	11070650	11114413	0
14	11114414	11132393	2
14	11132394	11350340	0
14	11350341	11351838	1
14	11351839	11481428	0
14	11481429	11481733	1
14	11481734	11646913	0
14	11646914	11648022	2
14	11648023	11703904	0
14	11703905	11723176	1
14	11723177	11736204	0
14	11736205	11743784	1
14	11743785	11760625	0
14	11760626	11770156	1
14	11770157	11828685	0
14	11828686	11901680	2
14	11901681	11918481	0
14	11918482	11925128	1
14	11925129	11931568	0
14	11931569	11958357	1
14	11958358	11995992	0
14	11995993	12008052	2
14	12008053	12980178	0
14	12980179	13071781	2
14	13071782	13076930	0
14	13076931	13245318	1
14	13245319	13338259	0
14	13338260	13377134	2
14	13377135	13378674	0
14	13378675	13381315	1
14	13381316	13474852	0
14	13474853	13534791	2
14	13534792	13542666	0
14	13542667	13614144	1
14	13614145	13644040	0
14	13644041	13743051	1
14	13743052	13803598	0
14	13803599	13930681	2
14	13930682	13930731	3
14	13930732	13983318	1
14	13983319	13984372	3
14	13984373	14019699	2
14	14019700	14032473	0
14	14032474	14250286	2
14	14250287	14260111	0
14	14260112	14275205	1
14	14275206	14319838	0
14	14319839	14345868	1
14	14345869	14652313	0
14	14652314	14653084	1
14	14653085	14776681	0
14	14776682	14777442	1
14	14777443	15146200	0
14	15146201	15247062	2
14	15247063	16074783	0
14	16074784	16088180	2
14	16088181	16118239	0
14	16118240	16139841	2
14	16139842	16154306	0
14	16154307	16210790	2
14	16210791	16216948	0
14	16216949	16218593	1
14	16218594	16248096	0
14	16248097	16277923	2
14	16277924	16293142	0
14	16293143	16293876	2
14	16293877	16440406	0
14	16440407	17007551	2
