<CHROM>	<START>	<END>	<TSB>
34	0	122608	0
34	122609	159392	1
34	159393	203380	0
34	203381	228473	1
34	228474	269489	0
34	269490	505654	1
34	505655	805163	0
34	805164	1040305	2
34	1040306	1965820	0
34	1965821	1966886	1
34	1966887	2521660	0
34	2521661	2563652	2
34	2563653	2564964	3
34	2564965	3439856	2
34	3439857	3704754	0
34	3704755	3780956	1
34	3780957	3856316	0
34	3856317	3875188	1
34	3875189	3884152	0
34	3884153	3919286	1
34	3919287	3919937	3
34	3919938	3944133	1
34	3944134	4008014	0
34	4008015	4032305	2
34	4032306	4032374	0
34	4032375	4049310	1
34	4049311	4054096	0
34	4054097	4067038	2
34	4067039	4442694	0
34	4442695	4443587	1
34	4443588	4537630	0
34	4537631	4538523	2
34	4538524	4783836	0
34	4783837	5082082	2
34	5082083	5612803	0
34	5612804	5613021	2
34	5613022	6068581	0
34	6068582	6098313	1
34	6098314	6100012	0
34	6100013	6112075	2
34	6112076	6124412	0
34	6124413	6136522	2
34	6136523	6139885	0
34	6139886	6528435	1
34	6528436	6959001	0
34	6959002	6961414	2
34	6961415	7020142	0
34	7020143	7063128	1
34	7063129	7120505	0
34	7120506	7144836	1
34	7144837	7144933	0
34	7144934	7174003	2
34	7174004	7236121	0
34	7236122	7277883	1
34	7277884	7328082	0
34	7328083	7334277	2
34	7334278	8053362	0
34	8053363	8110836	1
34	8110837	8195981	0
34	8195982	8346220	1
34	8346221	9538496	0
34	9538497	9539269	1
34	9539270	10227858	0
34	10227859	10233555	2
34	10233556	10921351	0
34	10921352	10921586	1
34	10921587	10922529	3
34	10922530	10922533	2
34	10922534	10924391	0
34	10924392	10925398	1
34	10925399	10926104	0
34	10926105	10930544	2
34	10930545	10989919	0
34	10989920	11001051	1
34	11001052	11001775	0
34	11001776	11002107	2
34	11002108	11162499	0
34	11162500	11195738	2
34	11195739	11210937	0
34	11210938	11246782	2
34	11246783	11263102	0
34	11263103	11277713	2
34	11277714	11288619	0
34	11288620	11288966	2
34	11288967	11290405	3
34	11290406	11307038	2
34	11307039	11310325	0
34	11310326	11327401	1
34	11327402	11329114	0
34	11329115	11344516	1
34	11344517	11411206	0
34	11411207	11442273	2
34	11442274	11447886	0
34	11447887	11452124	1
34	11452125	11522879	0
34	11522880	11539908	1
34	11539909	11541210	0
34	11541211	11564154	2
34	11564155	11569184	0
34	11569185	11610322	2
34	11610323	11633057	0
34	11633058	11645893	2
34	11645894	11648550	0
34	11648551	11748532	1
34	11748533	11774449	3
34	11774450	11786134	2
34	11786135	11789215	0
34	11789216	11813085	1
34	11813086	11823026	0
34	11823027	11865685	1
34	11865686	11910118	0
34	11910119	11929145	1
34	11929146	11929646	3
34	11929647	11930245	2
34	11930246	11935941	0
34	11935942	11965015	1
34	11965016	11965187	3
34	11965188	11975919	2
34	11975920	11978119	0
34	11978120	11985311	1
34	11985312	11991027	0
34	11991028	12042854	1
34	12042855	12398368	0
34	12398369	12399771	2
34	12399772	12535078	0
34	12535079	12575417	1
34	12575418	12599939	0
34	12599940	12675739	2
34	12675740	12685054	0
34	12685055	12708045	1
34	12708046	12770681	0
34	12770682	12775790	2
34	12775791	12785394	0
34	12785395	12815868	2
34	12815869	12822102	0
34	12822103	12849820	1
34	12849821	12960269	0
34	12960270	12988783	2
