<CHROM>	<START>	<END>	<TSB>
28	0	71596	0
28	71597	162312	1
28	162313	184337	0
28	184338	212163	1
28	212164	323984	0
28	323985	410809	2
28	410810	420059	0
28	420060	555747	1
28	555748	614393	0
28	614394	830103	2
28	830104	834291	3
28	834292	900469	2
28	900470	933754	0
28	933755	1024881	1
28	1024882	1069176	0
28	1069177	1106988	1
28	1106989	1157840	0
28	1157841	1159813	1
28	1159814	1226591	0
28	1226592	1226773	1
28	1226774	1245115	0
28	1245116	1249386	2
28	1249387	1283908	0
28	1283909	1314302	1
28	1314303	1361105	0
28	1361106	1432257	1
28	1432258	1437185	0
28	1437186	1437403	2
28	1437404	1476953	0
28	1476954	1478503	2
28	1478504	1480272	0
28	1480273	1528774	2
28	1528775	1538511	0
28	1538512	1551759	2
28	1551760	1567611	0
28	1567612	1600500	1
28	1600501	1648094	0
28	1648095	1766893	1
28	1766894	1767370	0
28	1767371	1795952	2
28	1795953	1803218	0
28	1803219	1825610	1
28	1825611	1867801	0
28	1867802	1922698	2
28	1922699	1956698	0
28	1956699	1980942	2
28	1980943	2006891	0
28	2006892	2161874	2
28	2161875	2170918	0
28	2170919	2218764	1
28	2218765	2260717	0
28	2260718	2261700	1
28	2261701	2295434	0
28	2295435	2296648	2
28	2296649	2384749	0
28	2384750	2385708	1
28	2385709	2437074	0
28	2437075	2444492	1
28	2444493	2452375	0
28	2452376	2464582	1
28	2464583	2465208	3
28	2465209	2478618	1
28	2478619	2498147	0
28	2498148	2528948	1
28	2528949	2895913	0
28	2895914	2899205	2
28	2899206	3484420	0
28	3484421	3490925	2
28	3490926	3501081	0
28	3501082	3513254	1
28	3513255	3540072	0
28	3540073	3541292	2
28	3541293	3670453	0
28	3670454	3671697	2
28	3671698	3685207	0
28	3685208	3687650	1
28	3687651	3837963	0
28	3837964	3868772	2
28	3868773	3876492	0
28	3876493	3944485	1
28	3944486	3947230	0
28	3947231	3994223	1
28	3994224	4177650	0
28	4177651	4234050	1
28	4234051	4263794	0
28	4263795	4264300	1
28	4264301	4318290	0
28	4318291	4328221	2
28	4328222	4346169	0
28	4346170	4366970	1
28	4366971	4368063	3
28	4368064	4370026	1
28	4370027	4478376	0
28	4478377	4535803	1
28	4535804	4589679	0
28	4589680	4670397	2
28	4670398	4703324	0
28	4703325	4704172	2
28	4704173	5066336	0
28	5066337	5066854	2
28	5066855	5438842	0
28	5438843	5524189	1
28	5524190	5535709	0
28	5535710	5566806	2
28	5566807	5569724	0
28	5569725	5578064	1
28	5578065	5820285	0
28	5820286	5821370	2
28	5821371	5822972	0
28	5822973	5883699	2
28	5883700	5998184	0
28	5998185	6068687	2
28	6068688	6167087	0
28	6167088	6171932	1
28	6171933	6236258	0
28	6236259	6237486	2
28	6237487	6255651	0
28	6255652	6256935	1
28	6256936	6285237	0
28	6285238	6356287	2
28	6356288	6400232	0
28	6400233	6401011	1
28	6401012	6415511	0
28	6415512	6515810	2
28	6515811	6529353	0
28	6529354	6687821	1
28	6687822	6724390	0
28	6724391	6773657	2
28	6773658	6844478	0
28	6844479	6967711	1
28	6967712	6982436	0
28	6982437	7036055	2
28	7036056	7057298	0
28	7057299	7062420	2
28	7062421	7207211	0
28	7207212	7333593	2
28	7333594	7334174	3
28	7334175	7414869	2
28	7414870	7428541	0
28	7428542	7432722	2
28	7432723	7602629	0
28	7602630	7745054	1
28	7745055	7754837	0
28	7754838	7777539	2
28	7777540	7801711	0
28	7801712	7820019	2
28	7820020	7823193	0
28	7823194	7830385	1
28	7830386	7846458	0
28	7846459	7887555	2
28	7887556	7891596	0
28	7891597	7929374	1
28	7929375	7966404	0
28	7966405	8007701	2
28	8007702	8080682	0
28	8080683	8089006	2
28	8089007	8209705	0
28	8209706	8481768	2
28	8481769	8488878	0
28	8488879	8519690	1
28	8519691	8544870	0
28	8544871	8641060	2
28	8641061	8661006	0
28	8661007	8705637	2
28	8705638	8727008	0
28	8727009	8750425	1
28	8750426	8770733	0
28	8770734	8801178	1
28	8801179	8837750	0
28	8837751	8949486	1
28	8949487	9101548	0
28	9101549	9144326	1
28	9144327	9147257	0
28	9147258	9148354	2
28	9148355	9154791	0
28	9154792	9181702	1
28	9181703	9211347	0
28	9211348	9296587	2
28	9296588	9311130	3
28	9311131	9371841	1
28	9371842	9379845	0
28	9379846	9390495	2
28	9390496	9464517	0
28	9464518	9482994	2
28	9482995	9491526	0
28	9491527	9511583	2
28	9511584	9592922	0
28	9592923	9597394	2
28	9597395	9623065	0
28	9623066	9700529	1
28	9700530	9729972	0
28	9729973	9759915	2
28	9759916	9759920	0
28	9759921	9772064	1
28	9772065	9790894	0
28	9790895	9847991	1
28	9847992	9897149	0
28	9897150	9898555	2
28	9898556	9902561	0
28	9902562	9970728	1
28	9970729	9978898	0
28	9978899	10085978	1
28	10085979	10300953	0
28	10300954	10307845	2
28	10307846	10331362	0
28	10331363	10335624	2
28	10335625	10349668	0
28	10349669	10519330	1
28	10519331	10559815	0
28	10559816	10621284	1
28	10621285	10672466	0
28	10672467	10717356	1
28	10717357	10720324	0
28	10720325	10726752	2
28	10726753	10731522	0
28	10731523	10738919	1
28	10738920	10743288	0
28	10743289	10748645	2
28	10748646	10749670	0
28	10749671	10783797	1
28	10783798	10834409	0
28	10834410	10836466	2
28	10836467	10838690	0
28	10838691	10848542	2
28	10848543	10849002	0
28	10849003	10874651	2
28	10874652	10877368	3
28	10877369	10886625	2
28	10886626	10890235	0
28	10890236	10911095	2
28	10911096	10919372	3
28	10919373	10924587	1
28	10924588	10946962	0
28	10946963	10947225	2
28	10947226	10966120	0
28	10966121	10994928	2
28	10994929	10999539	3
28	10999540	11036022	2
28	11036023	11067585	0
28	11067586	11070933	1
28	11070934	11077505	3
28	11077506	11227065	1
28	11227066	11365163	0
28	11365164	11395749	2
28	11395750	11400444	0
28	11400445	11419708	1
28	11419709	11518029	0
28	11518030	11545335	1
28	11545336	11548020	0
28	11548021	11572243	1
28	11572244	11585805	0
28	11585806	11835102	1
28	11835103	12145093	0
28	12145094	12216420	1
28	12216421	12289825	0
28	12289826	12349034	2
28	12349035	12351934	0
28	12351935	12377940	1
28	12377941	12466366	0
28	12466367	12469270	2
28	12469271	12533274	0
28	12533275	12543310	1
28	12543311	12565532	0
28	12565533	12600238	2
28	12600239	12610496	0
28	12610497	12624388	1
28	12624389	12624964	3
28	12624965	12650902	2
28	12650903	12670756	0
28	12670757	12744305	2
28	12744306	12751808	0
28	12751809	12825492	1
28	12825493	12875219	0
28	12875220	12909844	1
28	12909845	12927016	0
28	12927017	12961564	1
28	12961565	12965871	0
28	12965872	13001550	1
28	13001551	13003750	0
28	13003751	13033414	1
