<CHROM>	<START>	<END>	<TSB>
15	0	257715	0
15	257716	258662	1
15	258663	278073	0
15	278074	279011	2
15	279012	299837	0
15	299838	300784	2
15	300785	335500	0
15	335501	341561	2
15	341562	463915	0
15	463916	494691	2
15	494692	520089	0
15	520090	520943	1
15	520944	528281	0
15	528282	537910	1
15	537911	551523	0
15	551524	558589	2
15	558590	571033	0
15	571034	586069	1
15	586070	594755	0
15	594756	603203	1
15	603204	603449	0
15	603450	621509	2
15	621510	626411	0
15	626412	631550	2
15	631551	647511	0
15	647512	666825	1
15	666826	669668	0
15	669669	689650	1
15	689651	691772	0
15	691773	757180	1
15	757181	811330	0
15	811331	817085	1
15	817086	817382	0
15	817383	842321	2
15	842322	856653	0
15	856654	888925	1
15	888926	953384	0
15	953385	1081440	2
15	1081441	1086547	0
15	1086548	1091414	2
15	1091415	1094449	0
15	1094450	1096517	1
15	1096518	1566936	0
15	1566937	1623025	2
15	1623026	1647964	0
15	1647965	1654270	2
15	1654271	1752506	0
15	1752507	1753559	1
15	1753560	1943760	0
15	1943761	2055337	2
15	2055338	2061703	0
15	2061704	2065287	2
15	2065288	2067565	0
15	2067566	2093055	1
15	2093056	2184882	0
15	2184883	2184974	2
15	2184975	2203915	0
15	2203916	2246383	1
15	2246384	2267461	0
15	2267462	2335488	1
15	2335489	2353760	0
15	2353761	2389748	2
15	2389749	2476512	0
15	2476513	2487831	1
15	2487832	2497651	0
15	2497652	2498814	1
15	2498815	2535917	0
15	2535918	2547697	1
15	2547698	2569520	0
15	2569521	2585048	1
15	2585049	2619652	0
15	2619653	2626009	2
15	2626010	2646477	0
15	2646478	2661550	2
15	2661551	2669245	0
15	2669246	2709271	1
15	2709272	2714852	0
15	2714853	2717417	1
15	2717418	2723268	0
15	2723269	2815276	1
15	2815277	2860283	0
15	2860284	2886169	2
15	2886170	2887748	0
15	2887749	2899268	1
15	2899269	2966835	0
15	2966836	2977485	1
15	2977486	2978966	3
15	2978967	3012379	2
15	3012380	3024021	0
15	3024022	3070355	2
15	3070356	3090341	0
15	3090342	3143171	2
15	3143172	3150087	3
15	3150088	3150874	2
15	3150875	3156363	0
15	3156364	3173078	1
15	3173079	3199008	0
15	3199009	3206030	2
15	3206031	3209624	0
15	3209625	3222981	2
15	3222982	3242531	0
15	3242532	3305462	2
15	3305463	3327524	0
15	3327525	3359168	1
15	3359169	3360561	0
15	3360562	3639829	1
15	3639830	3720324	0
15	3720325	3746865	1
15	3746866	3762569	0
15	3762570	3771549	1
15	3771550	3827232	0
15	3827233	3854610	2
15	3854611	3862416	0
15	3862417	3863960	2
15	3863961	3865173	0
15	3865174	3870920	2
15	3870921	3875152	0
15	3875153	3892774	2
15	3892775	4320005	0
15	4320006	4320676	2
15	4320677	4547918	0
15	4547919	4549467	2
15	4549468	4568108	0
15	4568109	4579414	1
15	4579415	4582894	0
15	4582895	4590987	2
15	4590988	4595893	0
15	4595894	4620333	2
15	4620334	4637623	0
15	4637624	4679366	2
15	4679367	4682737	0
15	4682738	4717559	2
15	4717560	4723624	0
15	4723625	4724293	1
15	4724294	4724518	0
15	4724519	4730356	2
15	4730357	4731056	3
15	4731057	4756209	1
15	4756210	4789371	3
15	4789372	4810049	1
15	4810050	4818571	3
15	4818572	4857524	1
15	4857525	4877121	3
15	4877122	4890248	1
15	4890249	4915190	3
15	4915191	4923743	1
15	4923744	4933346	3
15	4933347	4944291	1
15	4944292	4964200	3
15	4964201	5111351	1
15	5111352	5331306	0
15	5331307	5548176	2
15	5548177	5818855	0
15	5818856	5833534	2
15	5833535	5835468	0
15	5835469	5842531	2
15	5842532	5850726	0
15	5850727	5876650	2
15	5876651	5887946	0
15	5887947	5888317	2
15	5888318	5894929	0
15	5894930	5932760	2
15	5932761	5939753	0
15	5939754	5940634	2
15	5940635	5941696	0
15	5941697	6022511	1
15	6022512	6024664	0
15	6024665	6024942	1
15	6024943	6044768	0
15	6044769	6067808	1
15	6067809	6068457	3
15	6068458	6069193	2
15	6069194	6073689	0
15	6073690	6085753	2
15	6085754	6111121	0
15	6111122	6115606	2
15	6115607	6115676	0
15	6115677	6123796	1
15	6123797	6145896	0
15	6145897	6252805	1
15	6252806	6263880	0
15	6263881	6295269	1
15	6295270	6324707	0
15	6324708	6356717	1
15	6356718	6400075	0
15	6400076	6430581	2
15	6430582	6445940	0
15	6445941	6446626	2
15	6446627	6511387	0
15	6511388	6545078	2
15	6545079	6573885	0
15	6573886	6582724	1
15	6582725	6583193	0
15	6583194	6584329	1
15	6584330	6586777	0
15	6586778	6669251	2
15	6669252	6692848	0
15	6692849	6767270	1
15	6767271	6880063	0
15	6880064	6887973	2
15	6887974	6920025	0
15	6920026	6947084	1
15	6947085	6965238	0
15	6965239	6966617	1
15	6966618	6967579	0
15	6967580	7007216	2
15	7007217	7058382	0
15	7058383	7115101	2
15	7115102	7125448	0
15	7125449	7125834	2
15	7125835	7168195	0
15	7168196	7169196	1
15	7169197	7175727	0
15	7175728	7176539	1
15	7176540	7193411	0
15	7193412	7194211	1
15	7194212	7196961	0
15	7196962	7197782	1
15	7197783	7654488	0
15	7654489	7690290	1
15	7690291	7690934	0
15	7690935	7691782	2
15	7691783	7704650	0
15	7704651	7875597	2
15	7875598	7876109	3
15	7876110	7915112	2
15	7915113	7915669	3
15	7915670	8192007	2
15	8192008	8238123	0
15	8238124	8288524	1
15	8288525	8290028	0
15	8290029	8350811	2
15	8350812	8381887	0
15	8381888	8420183	2
15	8420184	8420739	0
15	8420740	8427779	1
15	8427780	8428224	0
15	8428225	8455470	2
15	8455471	8465354	0
15	8465355	8491136	2
15	8491137	8597736	0
15	8597737	8681516	1
15	8681517	8705913	0
15	8705914	8718817	2
15	8718818	8743764	0
15	8743765	8761600	1
15	8761601	8777560	0
15	8777561	8831760	1
15	8831761	8833045	3
15	8833046	8943674	2
15	8943675	8950990	0
15	8950991	8965825	1
15	8965826	8966286	0
15	8966287	8995975	2
15	8995976	9000227	0
15	9000228	9011063	2
15	9011064	9016272	0
15	9016273	9142282	1
15	9142283	9197660	0
15	9197661	9198670	2
15	9198671	9240366	0
15	9240367	9257714	1
15	9257715	9262123	0
15	9262124	9296039	2
15	9296040	9318998	0
15	9318999	9372516	2
15	9372517	9414045	0
15	9414046	9505331	2
15	9505332	9506721	0
15	9506722	9666310	1
15	9666311	9802014	0
15	9802015	9893480	2
15	9893481	9921604	0
15	9921605	9949605	2
15	9949606	9958451	0
15	9958452	9979109	1
15	9979110	10051022	0
15	10051023	10095827	1
15	10095828	10218822	0
15	10218823	10225051	1
15	10225052	10232838	0
15	10232839	10655861	2
15	10655862	10709166	0
15	10709167	10709624	2
15	10709625	10885134	0
15	10885135	10975003	1
15	10975004	11914054	0
15	11914055	12427652	2
15	12427653	12464456	0
15	12464457	12608611	2
15	12608612	12632203	0
15	12632204	12657176	1
15	12657177	12778283	0
15	12778284	12982055	2
15	12982056	13292354	0
15	13292355	13294337	1
15	13294338	13326515	0
15	13326516	13357356	1
15	13357357	13369211	0
15	13369212	13430949	2
15	13430950	13445998	0
15	13445999	13447587	1
15	13447588	13451775	0
15	13451776	13458999	2
15	13459000	13480572	0
15	13480573	13486577	2
15	13486578	13508316	0
15	13508317	13546827	1
15	13546828	13573986	0
15	13573987	13581709	2
15	13581710	13604128	0
15	13604129	13623795	2
15	13623796	13638743	0
15	13638744	13657529	2
15	13657530	13663446	0
15	13663447	13675042	2
15	13675043	13675914	0
15	13675915	13694491	1
15	13694492	13749559	0
15	13749560	13794966	2
15	13794967	13795091	0
15	13795092	13798184	1
15	13798185	13800657	0
15	13800658	13801168	2
15	13801169	13802538	3
15	13802539	13829625	2
15	13829626	13849129	0
15	13849130	13852407	2
15	13852408	13867488	0
15	13867489	13900901	2
15	13900902	13905012	0
15	13905013	13906106	2
15	13906107	13934237	0
15	13934238	13939639	1
15	13939640	13994578	0
15	13994579	14006764	1
15	14006765	14023399	0
15	14023400	14040868	1
15	14040869	14056002	0
15	14056003	14069722	1
15	14069723	14083137	0
15	14083138	14092576	1
15	14092577	14092953	0
15	14092954	14093020	1
15	14093021	14094692	3
15	14094693	14111327	2
15	14111328	14112000	3
15	14112001	14139938	1
15	14139939	14162085	0
15	14162086	14173995	1
15	14173996	14178362	0
15	14178363	14186592	2
15	14186593	14189158	0
15	14189159	14193619	1
15	14193620	14235826	0
15	14235827	14353812	2
15	14353813	14359630	0
15	14359631	14569665	1
15	14569666	14621813	0
15	14621814	14666520	2
15	14666521	14669559	3
15	14669560	14669678	1
15	14669679	14691456	0
15	14691457	14702921	1
15	14702922	14733286	3
15	14733287	14736438	1
15	14736439	14740021	3
15	14740022	14781793	1
15	14781794	14792396	0
15	14792397	14808590	1
15	14808591	14841360	0
15	14841361	14855384	2
15	14855385	14857613	0
15	14857614	14863241	1
15	14863242	14863263	0
15	14863264	14867871	2
15	14867872	14870729	0
15	14870730	15013936	2
15	15013937	15015096	0
15	15015097	15018186	1
15	15018187	15018187	3
15	15018188	15027470	2
15	15027471	15028669	3
15	15028670	15028931	2
15	15028932	15110472	0
15	15110473	15224116	2
15	15224117	15225238	3
15	15225239	15309139	2
15	15309140	15310999	3
15	15311000	15317083	1
15	15317084	15319852	0
15	15319853	15328889	2
15	15328890	15341098	0
15	15341099	15481292	2
15	15481293	15488476	0
15	15488477	15503232	2
15	15503233	15508972	0
15	15508973	15516011	1
15	15516012	15518367	0
15	15518368	15519026	2
15	15519027	15519358	0
15	15519359	15524026	1
15	15524027	15535184	0
15	15535185	15538524	2
15	15538525	15541325	0
15	15541326	15545206	1
15	15545207	15558055	0
15	15558056	15579215	1
15	15579216	15590615	0
15	15590616	15625259	1
15	15625260	15640340	0
15	15640341	15664440	2
15	15664441	15664975	0
15	15664976	15891629	1
15	15891630	15948930	0
15	15948931	16076353	2
15	16076354	16077215	0
15	16077216	16085484	1
15	16085485	16147921	0
15	16147922	16160665	1
15	16160666	16235313	0
15	16235314	16269740	2
15	16269741	16271593	0
