<CHROM>	<START>	<END>	<TSB>
X	0	192987	0
X	192988	220021	2
X	220022	220023	0
X	220024	230884	1
X	230885	294696	0
X	294697	347443	1
X	347444	585077	0
X	585078	620144	2
X	620145	1314888	0
X	1314889	1331528	1
X	1331529	1387691	0
X	1387692	1429272	2
X	1429273	1455507	0
X	1455508	1501576	2
X	1501577	1505043	0
X	1505044	1511615	1
X	1511616	1522030	0
X	1522031	1572653	1
X	1572654	1581463	0
X	1581464	1655998	1
X	1655999	1710484	0
X	1710485	1721405	2
X	1721406	1733892	0
X	1733893	1761972	2
X	1761973	2137555	0
X	2137556	2419017	1
X	2419018	2609218	0
X	2609219	2659348	2
X	2659349	2670089	0
X	2670090	2734537	2
X	2734538	2746827	0
X	2746828	2800857	2
X	2800858	2822009	0
X	2822010	2847390	1
X	2847391	2852697	0
X	2852698	2886284	1
X	2886285	2924652	0
X	2924653	2951610	2
X	2951611	2959510	0
X	2959511	3030765	2
X	3030766	3189859	0
X	3189860	3202692	2
X	3202693	3226604	0
X	3226605	3264680	1
X	3264681	3522409	0
X	3522410	3631647	1
X	3631648	3735567	0
X	3735568	3761896	1
X	3761897	5808065	0
X	5808066	6146902	1
X	6146903	6451657	0
X	6451658	6453157	1
X	6453158	6966959	0
X	6966960	7066229	1
X	7066230	7137495	0
X	7137496	7272849	2
X	7272850	7810301	0
X	7810302	7812182	2
X	7812183	7866286	0
X	7866287	7895778	1
X	7895779	8137987	0
X	8137988	8139306	1
X	8139307	8432869	0
X	8432870	8434548	2
X	8434549	8496913	0
X	8496914	8700225	1
X	8700226	8758834	0
X	8758835	8769422	1
X	8769423	8992271	0
X	8992272	9002166	1
X	9002167	9431333	0
X	9431334	9687778	2
X	9687779	9693384	0
X	9693385	9754335	1
X	9754336	9754494	0
X	9754495	9917481	2
X	9917482	9935390	0
X	9935391	9936132	2
X	9936133	9983600	0
X	9983601	10112516	2
X	10112517	10125022	0
X	10125023	10205698	2
X	10205699	10413348	0
X	10413349	10851771	1
X	10851772	11129419	0
X	11129420	11136237	2
X	11136238	11141196	3
X	11141197	11311531	1
X	11311532	11318871	3
X	11318872	11683819	1
X	11683820	11776276	0
X	11776277	11793868	2
X	11793869	12156583	0
X	12156584	12742640	2
X	12742641	12809472	0
X	12809473	12842339	2
X	12842340	12885200	0
X	12885201	12908497	2
X	12908498	12924737	0
X	12924738	12941286	2
X	12941287	12993225	0
X	12993226	12995344	2
X	12995345	13053735	0
X	13053736	13062799	1
X	13062800	13336768	0
X	13336769	13338516	1
X	13338517	13587722	0
X	13587723	13651692	2
X	13651693	13671223	0
X	13671224	13683526	2
X	13683527	13707242	0
X	13707243	13728623	2
X	13728624	13730361	0
X	13730362	13752752	1
X	13752753	13752830	0
X	13752831	13787478	2
X	13787479	13789148	0
X	13789149	13956755	1
X	13956756	14026396	0
X	14026397	14048010	1
X	14048011	14547418	0
X	14547419	14749932	2
X	14749933	14861527	0
X	14861528	14891189	1
X	14891190	14891561	0
X	14891562	14940447	2
X	14940448	15253408	0
X	15253409	15288587	1
X	15288588	15298051	0
X	15298052	15333776	1
X	15333777	15337571	0
X	15337572	15353674	1
X	15353675	15363711	0
X	15363712	15402496	1
X	15402497	15402919	0
X	15402920	15482367	1
X	15482368	15511462	3
X	15511463	15511685	1
X	15511686	15574650	2
X	15574651	15579154	0
X	15579155	15620190	1
X	15620191	15645439	0
X	15645440	15683152	1
X	15683153	15706951	0
X	15706952	15805745	2
X	15805746	15808593	0
X	15808594	15841381	2
X	15841382	15843927	0
X	15843928	15873052	1
X	15873053	16141677	0
X	16141678	16171142	2
X	16171143	16185602	0
X	16185603	16189585	2
X	16189586	16606124	0
X	16606125	16668279	1
X	16668280	16672791	3
X	16672792	16731057	1
X	16731058	16737753	0
X	16737754	16783457	2
X	16783458	16804548	0
X	16804549	16857404	2
X	16857405	16862640	3
X	16862641	16888535	1
X	16888536	16964812	0
X	16964813	17171393	2
X	17171394	17393541	0
X	17393542	17754112	2
X	17754113	17755586	0
X	17755587	17773103	2
X	17773104	17818167	0
X	17818168	17879455	1
X	17879456	18181049	0
X	18181050	18239022	1
X	18239023	18257432	0
X	18257433	18372845	1
X	18372846	18443701	0
X	18443702	18658028	2
X	18658029	18671747	3
X	18671748	18690227	1
X	18690228	18709030	0
X	18709031	18846037	2
X	18846038	18910416	0
X	18910417	19002714	1
X	19002715	19007425	0
X	19007426	19140753	1
X	19140754	19362009	0
X	19362010	19378172	2
X	19378173	19379821	3
X	19379822	19533377	1
X	19533378	19552091	0
X	19552092	19905717	1
X	19905718	19930976	0
X	19930977	19988414	1
X	19988415	20024829	0
X	20024830	20135033	1
X	20135034	20142634	0
X	20142635	20159960	1
X	20159961	20168027	0
X	20168028	20285521	1
X	20285522	21392534	0
X	21392535	21672811	2
X	21672812	21673607	0
X	21673608	21676446	1
X	21676447	21724088	0
X	21724089	21776279	1
X	21776280	21857752	0
X	21857753	21903540	2
X	21903541	21958689	0
X	21958690	22025796	2
X	22025797	22050557	0
X	22050558	22269425	2
X	22269426	22291063	0
X	22291064	22292572	2
X	22292573	23018085	0
X	23018086	23020202	2
X	23020203	23352131	0
X	23352132	23422487	2
X	23422488	23682377	0
X	23682378	23704514	2
X	23704515	23720368	0
X	23720369	23784590	1
X	23784591	23801288	0
X	23801289	23804341	2
X	23804342	23851468	0
X	23851469	23925916	1
X	23925917	23926049	3
X	23926050	23926055	1
X	23926056	23957622	2
X	23957623	24001835	0
X	24001836	24045301	1
X	24045302	24072831	0
X	24072832	24096086	2
X	24096087	24167744	0
X	24167745	24234370	2
X	24234371	24483336	0
X	24483337	24557952	2
X	24557953	24576202	0
X	24576203	24690792	1
X	24690793	24712034	0
X	24712035	25015101	2
X	25015102	25021809	0
X	25021810	25034063	1
X	25034064	26156458	0
X	26156459	26158850	2
X	26158851	26210555	0
X	26210556	26213761	2
X	26213762	26234284	0
X	26234285	26236385	2
X	26236386	27608498	0
X	27608499	27766906	2
X	27766907	27826105	0
X	27826106	27841129	2
X	27841130	27996108	0
